"Staining_condition","CD11c","CD15","CD20","CD3","CD31","CD45","CD45RA","CD68","CD8","FoxP3","H3K27ac","H3K27me3","Pax5","CD11b","ToxTox2","Ki67","HLADRA","pS6","PD1","GranzymeB","IDO1","NAKATPase"
"BIDMC_DLBCL_1",0.332603490934974,0.133604962888779,0.579158690859354,0.167941363828955,0.361424072148394,0.380864924383395,0.287781227584578,0.304283891671807,0.120103312901157,0.151888177402699,0.362514116044451,0.678081819883547,0.0426483766957652,-0.103358378896463,0.104565049660806,0.0498927140549117,0.494811773108544,-0.0686953672325079,0.298471298665586,0.275993442796949,0.256903100685757,0.435962270615743
"BIDMC_DLBCL_2",0.776377966861415,1.04109531233554,0.52409730516401,1.1182473684119,0.777405743553739,0.744642345350096,0.87226402640933,0.829193402175797,1.06305652273569,0.861751996541454,0.686534723209347,0.392515738581675,1.02813848470179,1.08884500979593,0.973555962357055,1.11756834876191,0.655150686998055,1.148494671995,0.870739434524834,0.811559209489667,0.739693251993305,0.62295997563439
"BIDMC_DLBCL_24",-1.46873693029088,-1.3646241871656,-1.49537328386511,-1.3117414306782,-1.46845502803349,-1.4757340234224,-1.4412673476267,-1.45484456043388,-1.35169583837501,-1.4343383554998,-1.48551397626279,-1.48741402289097,-1.36238197988477,-1.30457508383331,-1.39348501416376,-1.31416500360052,-1.48732219062998,-1.27924316714184,-1.44169370852164,-1.45860250725034,-1.47047422642691,-1.49413713235186
"BIDMC_DLBCL_3",0.359755472494488,0.189923911941286,0.392117287841751,0.025552698437347,0.329625212331355,0.350226753688913,0.281222093632786,0.321367266586279,0.168536002738164,0.420698181555648,0.436465137008993,0.416816464425754,0.291595118487218,0.319088452933844,0.315364002145903,0.146703940783699,0.33735973052338,0.199443862379346,0.272482975331225,0.371049854963728,0.47387787374785,0.435214886101723
