"Staining_condition","CD11c","CD20","CD31","CD4","CD45","CD68","CD8","Granzyme B","Vimentin","aSMA","PD1","Mast Cell Tryptase","Ki67","IDO","ICOS","HLADR","HLA1 ABC","FOXP3","CD14","CD3e","Calprotein"
"Stanford_MIBI_Slide2",-0.0374176287582899,-1.02727973559606,-0.021107199958172,0.647398951784385,-0.683625797687535,-0.126777656717006,0.235231627129407,0.41602841304299,-0.997274452208319,0.0999762267132495,0.337244551855804,-0.807280130583957,-0.105744307585431,-0.988720762828537,0.765535362494429,-0.633866641872569,-0.934590850880861,-0.292556979391056,-0.871179202737838,0.24560474800507,0.263709052193023
"Stanford_MIBI_Slide3",0.49874822867813,-0.659249663993363,0.754999476655942,0.658533791585417,-0.688508037480984,1.05333200982125,0.764606179735208,0.772405041452852,-0.64182118829242,0.43188024841142,0.750060247660682,0.383820762098438,-0.0429149622454301,1.09846672768089,0.136583062179398,-0.0325482755341275,-0.763635919708147,1.11365008859493,-0.126190742731924,0.763397200327849,0.734568765260905
"Stanford_MIBI_Slide4",0.91899490293425,1.05290190727304,0.672339996327427,0.151545181204784,1.43347471131303,0.386772121493304,0.464499483858926,0.278744833645996,1.17323692799701,0.887772015982386,0.387089206058587,1.2391832099478,1.29415065829864,0.581436695690182,0.546034526944469,1.42295496822329,1.07429446954526,-0.821093109203874,1.42813354288351,0.456711946163673,0.473637264008637
"Stanford_MIBI_Slide5",-1.38032550285409,0.633627492316367,-1.4062322730252,-1.45747792457458,-0.0613408761445306,-1.31332647459756,-1.46433729072355,-1.46717828814184,0.465858712503737,-1.41962849110704,-1.47439400557507,-0.81572384146228,-1.14549138846783,-0.691182660542547,-1.44815295161829,-0.756540050816607,0.623932301043743,NA,-0.430763597413742,-1.46571389449659,-1.47191508146256
