"Staining_condition","CD11c","CD20","CD31","CD4","CD45","CD68","CD8","Granzyme B","Vimentin","aSMA","PD1","Mast Cell Tryptase","Ki67","IDO","ICOS","HLADR","HLA1 ABC","FOXP3","CD14","CD3e","Calprotein"
"Stanford_MIBI_Slide2",0.268992336559769,1.46463316614356,0.120500126987577,-0.546702965565312,1.06772260058464,0.364738961409,-0.269786648226202,-0.347248971402785,1.46439561856766,-0.336042096486736,-0.222210978360107,0.972221422492484,0.225204607726917,1.19936473998122,-0.701434450462215,0.859065475939176,1.43665528452336,0.0921499514177938,0.741143496263502,0.0116958134243753,-0.127139216209815
"Stanford_MIBI_Slide3",-0.655201354433234,-0.18317898442229,-0.944702128823067,-0.770975497578793,-0.601071156144095,-1.11698507328107,-0.84183266431518,-0.77756263461015,-0.29559781544667,-0.821471718467454,-0.814173072813223,-0.751801710754574,-1.04444508489332,-0.948399847204288,-0.562110917667116,-0.428333376026052,-0.0895142848357832,-1.04288553436098,-0.528037960579445,-0.91427123295018,-0.787159701086628
"Stanford_MIBI_Slide4",-0.907753248740794,-0.651514545908643,-0.524211750591688,-0.128108791952475,-1.06693238250831,-0.441303616519735,-0.338808748895274,-0.343743722901683,-0.790703593136756,-0.299406177958072,-0.417408994570671,-0.966155902267872,-0.4629735585489,-0.686985011658387,-0.203016983840867,-1.21180269021116,-0.775094757392933,0.950735582943184,-1.14317595045561,-0.485902272733179,-0.529319995922482
"Stanford_MIBI_Slide5",1.29396226661426,-0.629939635812632,1.34841375242718,1.44578725509658,0.60028093806776,1.19354972839181,1.45042806143666,1.46855532891462,-0.378094209984239,1.45691999291226,1.453793045744,0.745736190529963,1.2822140357153,0.43602011888146,1.4665623519702,0.781070590298035,-0.572046242294647,NA,0.930070414771552,1.38847769225898,1.44361891321892
