filename,sample_name
dataScaleSize_Slide1_Colon2.csv,Stanford_MIBI_Colon_1
dataScaleSize_Slide2_Colon2.csv,Stanford_MIBI_Colon_2
dataScaleSize_Slide24_Colon2.csv,Stanford_MIBI_Colon_24
dataScaleSize_Slide3_Colon2.csv,Stanford_MIBI_Colon_3
