filename,sample_name
dataScaleSize_reimagedslide1_FOV1.csv,Reimaged_Slide1
dataScaleSize_reimagedslide1_FOV2.csv,Reimaged_Slide1
dataScaleSize_slide1_FOV1.csv,Slide1
dataScaleSize_slide1_FOV2.csv,Slide1
