"Staining_condition","CD11c","CD15","CD3","Ki67","ECadherin"
"Novartis_Lung_Cancer_slide1",-0.0121003383191569,0.0230912427042028,0.274097609773849,0.575700575078181,0.438871426538487
"Novartis_Lung_Cancer_slide2",1.4087512093912,1.22469341407103,1.28071963776864,1.00009168790015,1.15276418439035
"Novartis_Lung_Cancer_slide24",-0.839670375343261,-1.22435446757691,-0.972215416674163,-1.24986195036351,-1.12129794861183
"Novartis_Lung_Cancer_slide3",-0.556980495728788,-0.0234301891983248,-0.582601830868322,-0.325930312614823,-0.470337662317
