"feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out","ident.1","ident.2"
"Ki67","BIDMC_10",0.432359477235632,-0.0349166062083319,53784164531.625,0.455573733818238,0,0,99.8149038186458,99.9508504937157,"BIDMC_1","BIDMC_10"
"HLADRA","BIDMC_10",0.628391659792342,-0.0905408423265986,29964374798.5,0.253810433374957,0,0,99.7977387940998,99.9499622496262,"BIDMC_1","BIDMC_10"
"pS6","BIDMC_10",0.686047320598529,-0.0720549339111459,32100969423.75,0.271908258256271,0,0,99.9336285717555,99.9908214777421,"BIDMC_1","BIDMC_10"
"CD68","BIDMC_10",0.531917516729511,-0.0357829115672552,49386643995.0625,0.418324947528992,0,0,99.8040326364333,99.9455210291788,"BIDMC_1","BIDMC_10"
"FoxP3","BIDMC_10",0.309230351978219,-0.107423536107855,31453627840.5488,0.266425011938643,0,0,98.922608625997,99.0190824438556,"BIDMC_1","BIDMC_10"
"PD1","BIDMC_10",0.358793637977671,-0.092233587024001,39010315492.625,0.330433227719893,0,0,99.1932438463387,99.8291610534575,"BIDMC_1","BIDMC_10"
"Pax5","BIDMC_10",0.674583973841875,-0.0180332711023258,54298734386,0.459932349628475,0,0,99.7642669962351,99.7515877363099,"BIDMC_1","BIDMC_10"
"H3K27ac","BIDMC_10",0.689641580193579,-0.182874598993235,5321116003.5,0.0450720152837751,0,0,99.8661128085413,99.9967431050053,"BIDMC_1","BIDMC_10"
"GranzymeB","BIDMC_10",0.40325130699056,-0.156050832700053,20102727438.75,0.170278272033335,0,0,99.5662970464714,99.8780144783787,"BIDMC_1","BIDMC_10"
"CD31","BIDMC_10",0.639284656842117,-0.213845626358832,3164588467.5,0.0268053505468025,0,0,99.8492338677378,99.992597965921,"BIDMC_1","BIDMC_10"
"IDO1","BIDMC_10",0.518316950260169,-0.290008543534382,2410965724.25,0.0204218596062513,0,0,99.8209115772369,99.9760174095841,"BIDMC_1","BIDMC_10"
"CD138","BIDMC_10",0.635679899599577,-0.117647795132348,12384548973.5,0.104902163427577,0,0,99.8220559122066,99.8623221661312,"BIDMC_1","BIDMC_10"
"NAKATPase","BIDMC_10",0.722602445068924,-0.185063661521486,3199516951.125,0.0271012089995687,0,0,99.9213269708309,99.957068202342,"BIDMC_1","BIDMC_10"
"CD45RA","BIDMC_10",0.609460308729574,-0.17394038727261,19773339469.5,0.167488222056119,0,0,99.7797155183265,99.8723889324787,"BIDMC_1","BIDMC_10"
"Cytokeratin","BIDMC_10",0.518254740630789,-0.110358832704677,16766217411.8125,0.14201667600166,0,0,99.9216130545733,99.8877851633629,"BIDMC_1","BIDMC_10"
"Hoechst","BIDMC_1",0.651947917313852,-0.000708563389872463,59523457905.375,0.504187881393592,1.82582293963654e-09,1.82582293963654e-09,99.7104324268309,99.828921922025,"BIDMC_1","BIDMC_11"
"CD3","BIDMC_1",0.533094722881017,0.0707477918564687,70031002524.1875,0.593191055040352,0,0,99.8963715228945,99.7960222916452,"BIDMC_1","BIDMC_11"
"CD45","BIDMC_1",0.825368685593307,0.0988798536269269,91465712482.75,0.774751760392416,0,0,99.9191697878577,99.8861386705116,"BIDMC_1","BIDMC_11"
"CD15","BIDMC_1",0.188417965255072,0.0305213724661999,66319693028.5938,0.561754755174273,0,0,99.7583976076626,99.6183642875943,"BIDMC_1","BIDMC_11"
"CD4","BIDMC_1",0.888746714652127,0.242228953361868,116257560609.688,0.984748790518308,0,0,99.9848998504789,99.9181800496641,"BIDMC_1","BIDMC_11"
"CD8","BIDMC_1",0.355357893620323,-0.00832952023253958,54781295817.375,0.46401984108628,0,0,99.8099157648522,99.6690011100049,"BIDMC_1","BIDMC_11"
"CD11b","BIDMC_1",0.0292341483656285,-0.282876330536871,5136134055.5,0.0435051429994658,0,0,21.8845578765045,99.3860642887386,"BIDMC_1","BIDMC_11"
"ToxTox2","BIDMC_1",0.697168446987658,0.0907104233999209,81731884779.0625,0.692302283489138,0,0,99.9677271314157,99.869831897193,"BIDMC_1","BIDMC_11"
"CD20","BIDMC_1",0.686662507926727,0.0824453124663648,81779163706.3125,0.692702755219168,0,0,99.8608417593154,99.8040326364333,"BIDMC_1","BIDMC_11"
"CD11c","BIDMC_1",0.594551469362161,0.201425210228614,99126268557.5,0.839639783930381,0,0,99.9579564464315,99.7104832526577,"BIDMC_1","BIDMC_11"
"H3K27me3","BIDMC_1",0.826098034123312,0.153374358342285,103277474010.438,0.874802181348107,0,0,99.9523309005315,99.9147470447549,"BIDMC_1","BIDMC_11"
"Ki67","BIDMC_1",0.467276083443964,0.0349166062083316,64273924550.625,0.544426264676147,0,0,99.9508504937157,99.8149038186458,"BIDMC_1","BIDMC_11"
"HLADRA","BIDMC_1",0.71893250211894,0.0905408423265984,88093714334.1875,0.746189565546654,0,0,99.9499622496262,99.7977387940998,"BIDMC_1","BIDMC_11"
"pS6","BIDMC_1",0.758102254509675,0.0720549339111459,85957119728,0.728091740826807,0,0,99.9908214777421,99.9336285717555,"BIDMC_1","BIDMC_11"
"CD68","BIDMC_1",0.567700428296767,0.0357829115672554,68671444993.25,0.581675050169705,0,0,99.9455210291788,99.8040326364333,"BIDMC_1","BIDMC_11"
"FoxP3","BIDMC_1",0.416653888086074,0.107423536107855,86604460691.4873,0.733574981895208,0,0,99.0190824438556,98.922608625997,"BIDMC_1","BIDMC_11"
"PD1","BIDMC_1",0.451027225001672,0.0922335870240011,79047773764.9375,0.669566772259461,0,0,99.8291610534575,99.1932438463387,"BIDMC_1","BIDMC_11"
"Pax5","BIDMC_1",0.692617244944201,0.0180332711023259,63759354811.4375,0.540067649841595,0,0,99.7515877363099,99.7642669962351,"BIDMC_1","BIDMC_11"
"H3K27ac","BIDMC_1",0.872516179186814,0.182874598993235,112736974891.188,0.954927998562693,0,0,99.9967431050053,99.8661128085413,"BIDMC_1","BIDMC_11"
"GranzymeB","BIDMC_1",0.559302139690613,0.156050832700053,97955361567.375,0.829721725816241,0,0,99.8780144783787,99.5662970464714,"BIDMC_1","BIDMC_11"
"CD31","BIDMC_1",0.853130283200949,0.213845626358832,114893497584.812,0.973194622282781,0,0,99.992597965921,99.8492338677378,"BIDMC_1","BIDMC_11"
"IDO1","BIDMC_1",0.80832549379455,0.290008543534382,115647123214.75,0.979578137674748,0,0,99.9760174095841,99.8209115772369,"BIDMC_1","BIDMC_11"
"CD138","BIDMC_1",0.753327694731925,0.117647795132348,105673540161.812,0.895097835516269,0,0,99.8623221661312,99.8220559122066,"BIDMC_1","BIDMC_11"
"NAKATPase","BIDMC_1",0.90766610659041,0.185063661521486,114858569889.562,0.972898770507871,0,0,99.957068202342,99.9213269708309,"BIDMC_1","BIDMC_11"
"CD45RA","BIDMC_1",0.783400696002184,0.17394038727261,98284745987.8125,0.832511745733572,0,0,99.8723889324787,99.7797155183265,"BIDMC_1","BIDMC_11"
"Cytokeratin","BIDMC_1",0.628613573335466,0.110358832704677,101291871720.438,0.857983322916245,0,0,99.8877851633629,99.9216130545733,"BIDMC_1","BIDMC_11"
"Hoechst","BIDMC_10",0.652656480703725,0.000708563389872463,58534631144.25,0.495812116824446,1.82579411523033e-09,1.82579411523033e-09,99.828921922025,99.7104324268309,"BIDMC_1","BIDMC_11"
"CD3","BIDMC_10",0.462346931024548,-0.0707477918564687,48027086728.125,0.406808944894531,0,0,99.7960222916452,99.8963715228945,"BIDMC_1","BIDMC_11"
"CD45","BIDMC_10",0.72648883196638,-0.0988798536269265,26592374478,0.225248220132002,0,0,99.8861386705116,99.9191697878577,"BIDMC_1","BIDMC_11"
"CD15","BIDMC_10",0.157896592788872,-0.0305213724661999,51738394337.4375,0.438245228783042,0,0,99.6183642875943,99.7583976076626,"BIDMC_1","BIDMC_11"
"CD4","BIDMC_10",0.64651776129026,-0.242228953361867,1800508358.0625,0.0152510375980864,0,0,99.9181800496641,99.9848998504789,"BIDMC_1","BIDMC_11"
"CD8","BIDMC_10",0.363687413852862,0.00832952023253958,63276793414.0938,0.535980158672049,0,0,99.6690011100049,99.8099157648522,"BIDMC_1","BIDMC_11"
"CD11b","BIDMC_10",0.312110478902499,0.282876330536871,112922295665.719,0.956497740845435,0,0,99.3860642887386,21.8845578765045,"BIDMC_1","BIDMC_11"
"ToxTox2","BIDMC_10",0.606458023587737,-0.0907104233999211,36326204214.375,0.307697714252969,0,0,99.869831897193,99.9677271314157,"BIDMC_1","BIDMC_11"
"CD20","BIDMC_10",0.604217195460362,-0.0824453124663646,36278925401.5,0.307297243491742,0,0,99.8040326364333,99.8608417593154,"BIDMC_1","BIDMC_11"
"CD11c","BIDMC_10",0.393126259133548,-0.201425210228614,18931820590,0.160360215116699,0,0,99.7104832526577,99.9579564464315,"BIDMC_1","BIDMC_11"
"H3K27me3","BIDMC_10",0.672723675781027,-0.153374358342285,14780616883.9375,0.125197832495714,0,0,99.9147470447549,99.9523309005315,"BIDMC_1","BIDMC_11"
"Ki67","BIDMC_10",0.432359477235632,-0.0349166062083319,53784164531.625,0.455573733818238,0,0,99.8149038186458,99.9508504937157,"BIDMC_1","BIDMC_11"
"HLADRA","BIDMC_10",0.628391659792342,-0.0905408423265986,29964374798.5,0.253810433374957,0,0,99.7977387940998,99.9499622496262,"BIDMC_1","BIDMC_11"
"pS6","BIDMC_10",0.686047320598529,-0.0720549339111459,32100969423.75,0.271908258256271,0,0,99.9336285717555,99.9908214777421,"BIDMC_1","BIDMC_11"
"CD68","BIDMC_10",0.531917516729511,-0.0357829115672552,49386643995.0625,0.418324947528992,0,0,99.8040326364333,99.9455210291788,"BIDMC_1","BIDMC_11"
"FoxP3","BIDMC_10",0.309230351978219,-0.107423536107855,31453627840.5488,0.266425011938643,0,0,98.922608625997,99.0190824438556,"BIDMC_1","BIDMC_11"
"PD1","BIDMC_10",0.358793637977671,-0.092233587024001,39010315492.625,0.330433227719893,0,0,99.1932438463387,99.8291610534575,"BIDMC_1","BIDMC_11"
"Pax5","BIDMC_10",0.674583973841875,-0.0180332711023258,54298734386,0.459932349628475,0,0,99.7642669962351,99.7515877363099,"BIDMC_1","BIDMC_11"
"H3K27ac","BIDMC_10",0.689641580193579,-0.182874598993235,5321116003.5,0.0450720152837751,0,0,99.8661128085413,99.9967431050053,"BIDMC_1","BIDMC_11"
"GranzymeB","BIDMC_10",0.40325130699056,-0.156050832700053,20102727438.75,0.170278272033335,0,0,99.5662970464714,99.8780144783787,"BIDMC_1","BIDMC_11"
"CD31","BIDMC_10",0.639284656842117,-0.213845626358832,3164588467.5,0.0268053505468025,0,0,99.8492338677378,99.992597965921,"BIDMC_1","BIDMC_11"
"IDO1","BIDMC_10",0.518316950260169,-0.290008543534382,2410965724.25,0.0204218596062513,0,0,99.8209115772369,99.9760174095841,"BIDMC_1","BIDMC_11"
"CD138","BIDMC_10",0.635679899599577,-0.117647795132348,12384548973.5,0.104902163427577,0,0,99.8220559122066,99.8623221661312,"BIDMC_1","BIDMC_11"
"NAKATPase","BIDMC_10",0.722602445068924,-0.185063661521486,3199516951.125,0.0271012089995687,0,0,99.9213269708309,99.957068202342,"BIDMC_1","BIDMC_11"
"CD45RA","BIDMC_10",0.609460308729574,-0.17394038727261,19773339469.5,0.167488222056119,0,0,99.7797155183265,99.8723889324787,"BIDMC_1","BIDMC_11"
"Cytokeratin","BIDMC_10",0.518254740630789,-0.110358832704677,16766217411.8125,0.14201667600166,0,0,99.9216130545733,99.8877851633629,"BIDMC_1","BIDMC_11"
"Hoechst","BIDMC_1",0.651947917313852,-0.000708563389872463,59523457905.375,0.504187881393592,1.82582293963654e-09,1.82582293963654e-09,99.7104324268309,99.828921922025,"BIDMC_1","BIDMC_12"
"CD3","BIDMC_1",0.533094722881017,0.0707477918564687,70031002524.1875,0.593191055040352,0,0,99.8963715228945,99.7960222916452,"BIDMC_1","BIDMC_12"
"CD45","BIDMC_1",0.825368685593307,0.0988798536269269,91465712482.75,0.774751760392416,0,0,99.9191697878577,99.8861386705116,"BIDMC_1","BIDMC_12"
"CD15","BIDMC_1",0.188417965255072,0.0305213724661999,66319693028.5938,0.561754755174273,0,0,99.7583976076626,99.6183642875943,"BIDMC_1","BIDMC_12"
"CD4","BIDMC_1",0.888746714652127,0.242228953361868,116257560609.688,0.984748790518308,0,0,99.9848998504789,99.9181800496641,"BIDMC_1","BIDMC_12"
"CD8","BIDMC_1",0.355357893620323,-0.00832952023253958,54781295817.375,0.46401984108628,0,0,99.8099157648522,99.6690011100049,"BIDMC_1","BIDMC_12"
"CD11b","BIDMC_1",0.0292341483656285,-0.282876330536871,5136134055.5,0.0435051429994658,0,0,21.8845578765045,99.3860642887386,"BIDMC_1","BIDMC_12"
"ToxTox2","BIDMC_1",0.697168446987658,0.0907104233999209,81731884779.0625,0.692302283489138,0,0,99.9677271314157,99.869831897193,"BIDMC_1","BIDMC_12"
"CD20","BIDMC_1",0.686662507926727,0.0824453124663648,81779163706.3125,0.692702755219168,0,0,99.8608417593154,99.8040326364333,"BIDMC_1","BIDMC_12"
"CD11c","BIDMC_1",0.594551469362161,0.201425210228614,99126268557.5,0.839639783930381,0,0,99.9579564464315,99.7104832526577,"BIDMC_1","BIDMC_12"
"H3K27me3","BIDMC_1",0.826098034123312,0.153374358342285,103277474010.438,0.874802181348107,0,0,99.9523309005315,99.9147470447549,"BIDMC_1","BIDMC_12"
"Ki67","BIDMC_1",0.467276083443964,0.0349166062083316,64273924550.625,0.544426264676147,0,0,99.9508504937157,99.8149038186458,"BIDMC_1","BIDMC_12"
"HLADRA","BIDMC_1",0.71893250211894,0.0905408423265984,88093714334.1875,0.746189565546654,0,0,99.9499622496262,99.7977387940998,"BIDMC_1","BIDMC_12"
"pS6","BIDMC_1",0.758102254509675,0.0720549339111459,85957119728,0.728091740826807,0,0,99.9908214777421,99.9336285717555,"BIDMC_1","BIDMC_12"
"CD68","BIDMC_1",0.567700428296767,0.0357829115672554,68671444993.25,0.581675050169705,0,0,99.9455210291788,99.8040326364333,"BIDMC_1","BIDMC_12"
"FoxP3","BIDMC_1",0.416653888086074,0.107423536107855,86604460691.4873,0.733574981895208,0,0,99.0190824438556,98.922608625997,"BIDMC_1","BIDMC_12"
"PD1","BIDMC_1",0.451027225001672,0.0922335870240011,79047773764.9375,0.669566772259461,0,0,99.8291610534575,99.1932438463387,"BIDMC_1","BIDMC_12"
"Pax5","BIDMC_1",0.692617244944201,0.0180332711023259,63759354811.4375,0.540067649841595,0,0,99.7515877363099,99.7642669962351,"BIDMC_1","BIDMC_12"
"H3K27ac","BIDMC_1",0.872516179186814,0.182874598993235,112736974891.188,0.954927998562693,0,0,99.9967431050053,99.8661128085413,"BIDMC_1","BIDMC_12"
"GranzymeB","BIDMC_1",0.559302139690613,0.156050832700053,97955361567.375,0.829721725816241,0,0,99.8780144783787,99.5662970464714,"BIDMC_1","BIDMC_12"
"CD31","BIDMC_1",0.853130283200949,0.213845626358832,114893497584.812,0.973194622282781,0,0,99.992597965921,99.8492338677378,"BIDMC_1","BIDMC_12"
"IDO1","BIDMC_1",0.80832549379455,0.290008543534382,115647123214.75,0.979578137674748,0,0,99.9760174095841,99.8209115772369,"BIDMC_1","BIDMC_12"
"CD138","BIDMC_1",0.753327694731925,0.117647795132348,105673540161.812,0.895097835516269,0,0,99.8623221661312,99.8220559122066,"BIDMC_1","BIDMC_12"
"NAKATPase","BIDMC_1",0.90766610659041,0.185063661521486,114858569889.562,0.972898770507871,0,0,99.957068202342,99.9213269708309,"BIDMC_1","BIDMC_12"
"CD45RA","BIDMC_1",0.783400696002184,0.17394038727261,98284745987.8125,0.832511745733572,0,0,99.8723889324787,99.7797155183265,"BIDMC_1","BIDMC_12"
"Cytokeratin","BIDMC_1",0.628613573335466,0.110358832704677,101291871720.438,0.857983322916245,0,0,99.8877851633629,99.9216130545733,"BIDMC_1","BIDMC_12"
"Hoechst","BIDMC_10",0.652656480703725,0.000708563389872463,58534631144.25,0.495812116824446,1.82579411523033e-09,1.82579411523033e-09,99.828921922025,99.7104324268309,"BIDMC_1","BIDMC_12"
"CD3","BIDMC_10",0.462346931024548,-0.0707477918564687,48027086728.125,0.406808944894531,0,0,99.7960222916452,99.8963715228945,"BIDMC_1","BIDMC_12"
"CD45","BIDMC_10",0.72648883196638,-0.0988798536269265,26592374478,0.225248220132002,0,0,99.8861386705116,99.9191697878577,"BIDMC_1","BIDMC_12"
"CD15","BIDMC_10",0.157896592788872,-0.0305213724661999,51738394337.4375,0.438245228783042,0,0,99.6183642875943,99.7583976076626,"BIDMC_1","BIDMC_12"
"CD4","BIDMC_10",0.64651776129026,-0.242228953361867,1800508358.0625,0.0152510375980864,0,0,99.9181800496641,99.9848998504789,"BIDMC_1","BIDMC_12"
"CD8","BIDMC_10",0.363687413852862,0.00832952023253958,63276793414.0938,0.535980158672049,0,0,99.6690011100049,99.8099157648522,"BIDMC_1","BIDMC_12"
"CD11b","BIDMC_10",0.312110478902499,0.282876330536871,112922295665.719,0.956497740845435,0,0,99.3860642887386,21.8845578765045,"BIDMC_1","BIDMC_12"
"ToxTox2","BIDMC_10",0.606458023587737,-0.0907104233999211,36326204214.375,0.307697714252969,0,0,99.869831897193,99.9677271314157,"BIDMC_1","BIDMC_12"
"CD20","BIDMC_10",0.604217195460362,-0.0824453124663646,36278925401.5,0.307297243491742,0,0,99.8040326364333,99.8608417593154,"BIDMC_1","BIDMC_12"
"CD11c","BIDMC_10",0.393126259133548,-0.201425210228614,18931820590,0.160360215116699,0,0,99.7104832526577,99.9579564464315,"BIDMC_1","BIDMC_12"
"H3K27me3","BIDMC_10",0.672723675781027,-0.153374358342285,14780616883.9375,0.125197832495714,0,0,99.9147470447549,99.9523309005315,"BIDMC_1","BIDMC_12"
"Ki67","BIDMC_10",0.432359477235632,-0.0349166062083319,53784164531.625,0.455573733818238,0,0,99.8149038186458,99.9508504937157,"BIDMC_1","BIDMC_12"
"HLADRA","BIDMC_10",0.628391659792342,-0.0905408423265986,29964374798.5,0.253810433374957,0,0,99.7977387940998,99.9499622496262,"BIDMC_1","BIDMC_12"
"pS6","BIDMC_10",0.686047320598529,-0.0720549339111459,32100969423.75,0.271908258256271,0,0,99.9336285717555,99.9908214777421,"BIDMC_1","BIDMC_12"
"CD68","BIDMC_10",0.531917516729511,-0.0357829115672552,49386643995.0625,0.418324947528992,0,0,99.8040326364333,99.9455210291788,"BIDMC_1","BIDMC_12"
"FoxP3","BIDMC_10",0.309230351978219,-0.107423536107855,31453627840.5488,0.266425011938643,0,0,98.922608625997,99.0190824438556,"BIDMC_1","BIDMC_12"
"PD1","BIDMC_10",0.358793637977671,-0.092233587024001,39010315492.625,0.330433227719893,0,0,99.1932438463387,99.8291610534575,"BIDMC_1","BIDMC_12"
"Pax5","BIDMC_10",0.674583973841875,-0.0180332711023258,54298734386,0.459932349628475,0,0,99.7642669962351,99.7515877363099,"BIDMC_1","BIDMC_12"
"H3K27ac","BIDMC_10",0.689641580193579,-0.182874598993235,5321116003.5,0.0450720152837751,0,0,99.8661128085413,99.9967431050053,"BIDMC_1","BIDMC_12"
"GranzymeB","BIDMC_10",0.40325130699056,-0.156050832700053,20102727438.75,0.170278272033335,0,0,99.5662970464714,99.8780144783787,"BIDMC_1","BIDMC_12"
"CD31","BIDMC_10",0.639284656842117,-0.213845626358832,3164588467.5,0.0268053505468025,0,0,99.8492338677378,99.992597965921,"BIDMC_1","BIDMC_12"
"IDO1","BIDMC_10",0.518316950260169,-0.290008543534382,2410965724.25,0.0204218596062513,0,0,99.8209115772369,99.9760174095841,"BIDMC_1","BIDMC_12"
"CD138","BIDMC_10",0.635679899599577,-0.117647795132348,12384548973.5,0.104902163427577,0,0,99.8220559122066,99.8623221661312,"BIDMC_1","BIDMC_12"
"NAKATPase","BIDMC_10",0.722602445068924,-0.185063661521486,3199516951.125,0.0271012089995687,0,0,99.9213269708309,99.957068202342,"BIDMC_1","BIDMC_12"
"CD45RA","BIDMC_10",0.609460308729574,-0.17394038727261,19773339469.5,0.167488222056119,0,0,99.7797155183265,99.8723889324787,"BIDMC_1","BIDMC_12"
"Cytokeratin","BIDMC_10",0.518254740630789,-0.110358832704677,16766217411.8125,0.14201667600166,0,0,99.9216130545733,99.8877851633629,"BIDMC_1","BIDMC_12"
"Hoechst","BIDMC_1",0.651947917313852,-0.000708563389872463,59523457905.375,0.504187881393592,1.82582293963654e-09,1.82582293963654e-09,99.7104324268309,99.828921922025,"BIDMC_1","BIDMC_13"
"CD3","BIDMC_1",0.533094722881017,0.0707477918564687,70031002524.1875,0.593191055040352,0,0,99.8963715228945,99.7960222916452,"BIDMC_1","BIDMC_13"
"CD45","BIDMC_1",0.825368685593307,0.0988798536269269,91465712482.75,0.774751760392416,0,0,99.9191697878577,99.8861386705116,"BIDMC_1","BIDMC_13"
"CD15","BIDMC_1",0.188417965255072,0.0305213724661999,66319693028.5938,0.561754755174273,0,0,99.7583976076626,99.6183642875943,"BIDMC_1","BIDMC_13"
"CD4","BIDMC_1",0.888746714652127,0.242228953361868,116257560609.688,0.984748790518308,0,0,99.9848998504789,99.9181800496641,"BIDMC_1","BIDMC_13"
"CD8","BIDMC_1",0.355357893620323,-0.00832952023253958,54781295817.375,0.46401984108628,0,0,99.8099157648522,99.6690011100049,"BIDMC_1","BIDMC_13"
