"Staining_condition","CD11c","CD20","CD3","CD45","CD68","CD8","FoxP3","H3K27ac","H3K27me3","ToxTox2","HLADRA","Ki67","PD1","PAX5","NAKATP","GranzymeB","IDO1"
"StorageConditionsExpt_1",1.08216239672657,1.26895507238648,1.40150259731437,1.38512199979867,0.997733202447232,0.745590576817162,0.710341352923385,0.82160131702765,0.731518578602928,0.854256394012977,1.24068684715059,1.30693947499441,1.39455085462496,0.973381282225462,0.881717185989286,0.75421985755982,-0.565862195391606
"StorageConditionsExpt_2",0.540660432378662,0.314385529608304,-0.258115249911756,-0.318491778753533,0.719543374632724,0.555763459980116,0.998626108627418,0.776004330508691,-0.897082646336894,0.473668413887641,0.230373178713123,0.159973719834131,0.0545489914093787,0.728836536664126,0.766652680199385,0.950289124706058,1.49432212329375
"StorageConditionsExpt_3",-0.479874179359833,-0.654865637197273,-0.17451633649293,-0.986718914166044,-0.936952934880283,0.151962534504183,-0.992099436955577,-1.27135792762918,-0.8245265036597,0.09898978958942,-0.332035560683702,-0.424911254650243,-0.758514165336442,-1.04157338220014,-1.19584126897118,-0.65805414276133,-0.375397400098005
"StorageConditionsExpt_4",-1.1429486497454,-0.928474964797514,-0.968871010909684,-0.0799113068790898,-0.780323642199674,-1.45331657130146,-0.716868024595228,-0.326247719907172,0.990090571393677,-1.42691459749004,-1.13902446518001,-1.04200194017829,-0.690585680697896,-0.660644436689443,-0.452528597217485,-1.04645483950455,-0.553062527804142
