"Staining_condition","CD11c","CD20","CD3","CD45","CD68","CD8","FoxP3","H3K27ac","H3K27me3","ToxTox2","HLADRA","Ki67","PD1","PAX5","NAKATP","GranzymeB","IDO1"
"StorageConditionsExpt_1",-1.15885747793709,-1.19690922548982,-1.46188117270776,-1.34025575351961,-0.889800728098487,-0.712676907097375,-0.396726252498972,-1.15047871296894,-0.69469387057549,-0.38845630673931,-1.43792707717586,-1.30911745976049,-1.33273130913361,-0.994875043198576,-0.994684352298347,-0.656639874509412,0.683970613968472
"StorageConditionsExpt_2",-0.460797000658075,-0.437386411833141,0.302734977943808,0.655334842956284,-0.794156142372268,-0.369303400033859,-1.22962108978245,0.0894881899782738,0.903502467929475,-0.861148405416574,0.101780867250478,-0.0995780992035862,-0.177327246460656,-0.726686139226285,-0.723387265423069,-1.04829038610193,-1.48393756366367
"StorageConditionsExpt_3",0.551878450778329,0.674599024217891,0.802558544882565,0.861927697704894,1.12456940731779,1.48183178006384,0.876960100996274,1.27398034874381,0.811915296624139,-0.189681883573701,0.54690580607957,0.327463122201679,0.593406438049785,0.872279527271437,0.934629663460818,0.943343468858944,0.471187217983804
"StorageConditionsExpt_4",1.06777602781684,0.959696613105074,0.356587649881391,-0.177006787141565,0.559387463152978,-0.399851472932601,0.749387241285144,-0.21298982575315,-1.02072389397816,1.43928659572959,0.789240403845808,1.0812324367624,0.916652117544477,0.849281655153428,0.783441954260602,0.761586791752396,0.328779731711391
