filename,sample_name
CCPA-250915-24_Roche_Citraconic_20min_Scan1.er,Roche_Intestine_Citra_20min
CCPA-250915-21_Roche_Tris_10min_Scan1.er,Roche_Intestine_Tris_10min
CCPA-250915-22_Roche_Tris_20min_Scan1.er,Roche_Intestine_Tris_20min
CCPA-250915-23_Roche_Tris_40min_Scan1.er,Roche_Intestine_Tris_40min
