"Staining_condition","Marker","CV","Is_Excluded"
"Stanford_7","CD31",0.262029075057465,FALSE
"Stanford_7","SMA",0.191716249373772,FALSE
"Stanford_7","HLAABC",0.324610553784752,FALSE
"Stanford_7","Vimentin",0.238393829414898,FALSE
"Stanford_8","CD68",0.236865168698822,FALSE
"Stanford_8","CD163",0.659828052663616,FALSE
"Stanford_8","CD8a",0.101375250947685,FALSE
"Stanford_8","CD4",0.429650506504812,FALSE
"Stanford_8","PDL1",NA,TRUE
"Stanford_8","CD3e",0.527667931785718,FALSE
"Stanford_8","CD45RO",0.588188898313944,FALSE
"Stanford_8","PD1",0.0988850914786727,FALSE
"Stanford_8","CD31",0.241783466343439,FALSE
"Stanford_8","SMA",0.322936086604567,FALSE
"Stanford_8","HLAABC",0.325527984347879,FALSE
"Stanford_8","Vimentin",0.494720946907897,FALSE
