filename,sample_name
dataScaleSize_slide1_IMC_tonsil_FOV1.csv,Stanford_Tonsil_1
dataScaleSize_slide1_IMC_tonsil_FOV2.csv,Stanford_Tonsil_1
dataScaleSize_slide2_IMC_tonsil_FOV1.csv,Stanford_Tonsil_2
dataScaleSize_slide24_IMC_tonsil_FOV1.csv,Stanford_Tonsil_24
dataScaleSize_slide24_IMC_tonsil_FOV2.csv,Stanford_Tonsil_24
dataScaleSize_slide3_IMC_tonsil_FOV1.csv,Stanford_Tonsil_3
dataScaleSize_slide2_IMC_tonsil_FOV2.csv,Stanford_Tonsil_3
dataScaleSize_slide3_IMC_tonsil_FOV2.csv,Stanford_Tonsil_3
