filename,sample_name
dataScaleSize_slideDako20mins_1_FOV1.csv,UKentucky_Tonsil_1
dataScaleSize_slideDako20mins_1_FOV2.csv,UKentucky_Tonsil_1
dataScaleSize_slideDako40mins_2_FOV1.csv,UKentucky_Tonsil_2
dataScaleSize_slideDako40mins_2_FOV2.csv,UKentucky_Tonsil_2
dataScaleSize_slideCA20mins_24_FOV1.csv,UKentucky_Tonsil_24
dataScaleSize_slideCA20mins_24_FOV2.csv,UKentucky_Tonsil_24
dataScaleSize_slideDako10mins_3_FOV1.csv,UKentucky_Tonsil_3
dataScaleSize_slideDako10mins_3_FOV2.csv,UKentucky_Tonsil_3
