"Staining_condition","Total_Markers","Working_Markers","Excluded_Markers","NonWorking_Markers","Total_Score","Average_Score","Average_Rank","Penalty_Count"
"ASTAR_Colorectal_Tris_20min",15,15,0,0,28,1.86666666666667,1.86666666666667,0
"ASTAR_Colorectal_Citra_20min",15,15,0,0,31,2.06666666666667,2.06666666666667,0
"ASTAR_Colorectal_Tris_40min",15,15,0,0,39,2.6,2.6,0
"ASTAR_Colorectal_Tris_10min",15,15,0,0,52,3.46666666666667,3.46666666666667,0
