"Marker","Condition1","Condition2","Cohens_d","Size_of_effect","Lower_CI","Upper_CI"
"pSTAT1","Stanford_IMC_Tonsil_Tris_10min","Stanford_IMC_Tonsil_Tris_40min",1.92377432328488,"large",1.82859213742924,2.01895650914052
"pSTAT1","Stanford_IMC_Tonsil_Tris_10min","Stanford_IMC_Tonsil_Citra_20min",2.37167383725215,"large",2.2622688721755,2.48107880232879
"pSTAT3","Stanford_IMC_Tonsil_Tris_10min","Stanford_IMC_Tonsil_Tris_20min",1.32013226931528,"large",1.21255811928166,1.4277064193489
"pSTAT3","Stanford_IMC_Tonsil_Tris_10min","Stanford_IMC_Tonsil_Tris_40min",1.43488093912438,"large",1.34649529671254,1.52326658153623
"pSTAT3","Stanford_IMC_Tonsil_Tris_10min","Stanford_IMC_Tonsil_Citra_20min",2.18428030422076,"large",2.07835603255934,2.29020457588219
"pSTAT3","Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Citra_20min",0.989808068663518,"large",0.887737235154712,1.09187890217232
"pSTAT5","Stanford_IMC_Tonsil_Tris_10min","Stanford_IMC_Tonsil_Tris_20min",2.14795482867374,"large",2.0262336488044,2.26967600854307
"pSTAT5","Stanford_IMC_Tonsil_Tris_10min","Stanford_IMC_Tonsil_Tris_40min",1.75320783087194,"large",1.66056270997425,1.84585295176963
"pSTAT5","Stanford_IMC_Tonsil_Tris_10min","Stanford_IMC_Tonsil_Citra_20min",2.97475884023493,"large",2.85310342689298,3.09641425357688
"pSTAT5","Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Citra_20min",0.898191293551251,"large",0.797041009644287,0.999341577458215
"pSTAT5","Stanford_IMC_Tonsil_Tris_40min","Stanford_IMC_Tonsil_Citra_20min",0.970900160646336,"large",0.889054261928182,1.05274605936449
