"Staining_condition","CD20","CD3","CD4","CD45","CD68","CD8","Granzyme B","FOXP3","MHCII","CD206","CD86","Ki67","aSMA","PDL1","Vimentin","CD27","CK","PD1"
"UK_Skin_Citra_20min",1.45751106105772,1.40350297395013,0.522341283747265,1.47306932609008,1.48688272257941,1.45851332088313,1.48706277984988,1.26501951406839,1.49053378900311,1.49593002283685,1.48516646883153,1.14490687186613,1.14290804140308,1.22430195165873,1.49919813804237,0.111546130613287,1.32349815024534,1.30139936406302
"UK_Skin_Tris_10min",-0.590465503551978,-0.0356647956913847,1.12417644058798,-0.743470643762206,-0.313987964570766,-0.808484872233221,-0.4854977594183,-0.873419121960692,-0.440297422776793,-0.495699101846112,-0.612395401501853,0.401253470896442,-0.910945121734029,0.36840467499475,-0.462749632054006,0.852372470062715,0.139996718908096,0.242189794764375
"UK_Skin_Tris_20min",-0.158633713297097,-0.900040332312833,-1.05550507359544,-0.290096450426572,-0.549364561436905,-0.262473788807657,-0.661047867216127,0.333439462735129,-0.396765172116146,-0.590239873257164,-0.574927520250121,-0.365110807285503,-0.762911439057339,-1.01658674325246,-0.494193354744135,-1.42970639177637,-0.450815993676169,-0.93967854664052
"UK_Skin_Tris_40min",-0.708411844208644,-0.467797845945912,-0.591012650739805,-0.439502231901303,-0.623530196571737,-0.387554659842254,-0.340517153215456,-0.725039854842824,-0.653471194110176,-0.409991047733572,-0.297843547079552,-1.18104953547707,0.530948519388292,-0.576119883401021,-0.54225515124423,0.465787791100378,-1.01267887547727,-0.603910612186873
