"Staining_condition","Total_Markers","Working_Markers","Excluded_Markers","NonWorking_Markers","Total_Score","Average_Score","Average_Rank","Penalty_Count"
"Roche_Tonsil_2",12,12,0,0,20,1.66666666666667,1.66666666666667,0
"Roche_Tonsil_3",12,12,0,0,26,2.16666666666667,2.16666666666667,0
"Roche_Tonsil_1",12,12,0,0,27,2.25,2.25,0
"Roche_Tonsil_24",12,12,0,0,47,3.91666666666667,3.91666666666667,0
