"Staining_condition","CD20","CD3","CD4","CD45","CD68","CD8","FoxP3","MHC","CD206","CD86","Ki67","SMA","PDL1","Vimentin","CD27","CK","GZMB","PD1"
"UKentucky_Tonsil_1",-1.4856208243072,-1.16159177507578,-1.17331665225795,-1.16752228561836,-0.845532303690962,-0.821462274464778,-0.691426533514645,-1.23383044335759,-1.25320246405588,-0.947344507894537,-1.22138202040926,-1.00714523734981,-1.1398535256844,-1.42775002541175,-0.654301208685894,-0.987079447215033,-1.15212412430525,-1.16299055039805
"UKentucky_Tonsil_2",0.573063147081182,1.27573777773331,1.13429179155481,1.10538793985791,-0.269581792640538,0.125590205397406,1.48470169715626,-0.216094016857799,0.736497734195252,1.41004030790635,-0.359246418228254,0.0142440747140322,1.26851440848976,0.0436754702180298,1.46080069118649,-0.0077839958874694,0.996061118231738,1.24579314495237
"UKentucky_Tonsil_24",0.611437851741673,-0.148404856612205,-0.390334306410551,0.485533275323312,1.44937010497002,1.36462376035842,-0.435026881032527,1.16075194014961,0.872177577299178,-0.171011295166287,0.535387915559868,1.36031666406376,-0.268448451456433,0.662111276605804,-0.640663474324415,1.37228512043669,0.656086180385034,-0.255905708469619
"UKentucky_Tonsil_3",0.301119825484349,0.0342588539546729,0.429359167113699,-0.423398929562864,-0.334256008638521,-0.668751691291048,-0.358248282609087,0.289172520065778,-0.355472847438551,-0.291684504845524,1.04524052307765,-0.367415501427989,0.139787568651073,0.721963278587915,-0.165836008176185,-0.377421677334186,-0.50002317431152,0.173103113915304
