"Staining_condition","CD20","CD3","CD4","CD45","CD68","CD8","FoxP3","MHC","CD206","CD86","Ki67","SMA","PDL1","Vimentin","CD27","CK","GZMB","PD1"
"UKentucky_Tonsil_1",1.4915178721618,1.34850646220821,1.2860219759649,1.23347877286865,1.10519656029335,1.2341103471716,1.03665391459636,1.42707859475766,1.37847217854851,1.08357722484259,0.815026276756312,1.11681887955743,1.17657225354439,0.859779641259342,0.661215291316171,1.1060417647155,1.29527106333387,0.895514243803244
"UKentucky_Tonsil_2",-0.614386215551379,-0.846445288395489,-0.875250257862026,-1.12977529162896,-0.0358726966837423,-0.136655677564747,-1.36370467284245,-0.711828224247684,-0.663994674729269,-1.28465081821563,0.914617997716159,-0.0756507490923427,-1.19822591532867,0.867678489751544,-1.39771896099997,0.04658586667117,-1.08263417817042,-1.2121492106564
"UKentucky_Tonsil_24",-0.519880167902637,0.160690182554382,0.292468417444816,-0.365508161960567,-1.31104036726843,-1.20298015324305,0.0854961301678272,-0.674607611653967,-0.806508422133976,0.37920988301202,-0.823764687591086,-1.29678539751617,0.310575014781493,-0.952771779133855,0.779321912117045,-1.3213729218767,-0.358874264412462,0.740820564591614
"UKentucky_Tonsil_3",-0.357251488707781,-0.662751356367096,-0.703240135547682,0.261804680720873,0.241716503658824,0.10552548363619,0.241554628078271,-0.0406427588560151,0.0920309183147326,-0.178136289638978,-0.905879586881386,0.255617267051081,-0.288921352997211,-0.774686351877032,-0.0428182424332486,0.168745290490022,0.146237379249015,-0.424185597738452
