"Staining_condition","Marker","CV","Is_Excluded","Z_score"
"UKentucky_Tonsil_1","CD68",0.274268549119135,FALSE,-0.845532303690962
"UKentucky_Tonsil_1","FoxP3",0.191101233514569,FALSE,-0.691426533514645
"UKentucky_Tonsil_1","MHC",0.288733939428825,FALSE,-1.23383044335759
"UKentucky_Tonsil_1","CD20",0.407858288699761,FALSE,-1.4856208243072
"UKentucky_Tonsil_1","CD206",0.0811047270288243,FALSE,-1.25320246405588
"UKentucky_Tonsil_1","CD45",0.185117860867488,FALSE,-1.16752228561836
"UKentucky_Tonsil_1","CD4",0.348250281564807,FALSE,-1.17331665225795
"UKentucky_Tonsil_1","CD8",0.265600947373848,FALSE,-0.821462274464778
"UKentucky_Tonsil_1","CD86",0.253545631051012,FALSE,-0.947344507894537
"UKentucky_Tonsil_1","Ki67",0.513323783399445,FALSE,-1.22138202040926
"UKentucky_Tonsil_1","SMA",0.189130439501899,FALSE,-1.00714523734981
"UKentucky_Tonsil_1","PDL1",0.315423780301788,FALSE,-1.1398535256844
"UKentucky_Tonsil_1","Vimentin",0.220226308928155,FALSE,-1.42775002541175
"UKentucky_Tonsil_1","CD27",0.280943474516278,FALSE,-0.654301208685894
"UKentucky_Tonsil_1","CK",0.356140351722552,FALSE,-0.987079447215033
"UKentucky_Tonsil_1","GZMB",0.247143212394257,FALSE,-1.15212412430525
"UKentucky_Tonsil_1","CD3",0.366918104438614,FALSE,-1.16159177507578
"UKentucky_Tonsil_1","PD1",0.353975519938173,FALSE,-1.16299055039805
"UKentucky_Tonsil_2","CD68",0.340158146915063,FALSE,-0.269581792640538
"UKentucky_Tonsil_2","FoxP3",0.426520585414072,FALSE,1.48470169715626
"UKentucky_Tonsil_2","MHC",0.316492296632705,FALSE,-0.216094016857799
"UKentucky_Tonsil_2","CD20",0.462197755070269,FALSE,0.573063147081182
"UKentucky_Tonsil_2","CD206",0.159686991556808,FALSE,0.736497734195252
"UKentucky_Tonsil_2","CD45",0.25529432966992,FALSE,1.10538793985791
"UKentucky_Tonsil_2","CD4",0.458602792340152,FALSE,1.13429179155481
"UKentucky_Tonsil_2","CD8",0.326486580214134,FALSE,0.125590205397406
"UKentucky_Tonsil_2","CD86",0.414468554824122,FALSE,1.41004030790635
"UKentucky_Tonsil_2","Ki67",0.55589354878493,FALSE,-0.359246418228254
"UKentucky_Tonsil_2","SMA",0.261845270365313,FALSE,0.0142440747140322
"UKentucky_Tonsil_2","PDL1",0.484687974087072,FALSE,1.26851440848976
"UKentucky_Tonsil_2","Vimentin",0.250071584214095,FALSE,0.0436754702180298
"UKentucky_Tonsil_2","CD27",0.422623848872062,FALSE,1.46080069118649
"UKentucky_Tonsil_2","CK",0.448235994652898,FALSE,-0.0077839958874694
"UKentucky_Tonsil_2","GZMB",0.391703911784493,FALSE,0.996061118231738
"UKentucky_Tonsil_2","CD3",0.491541405619724,FALSE,1.27573777773331
"UKentucky_Tonsil_2","PD1",0.496668640322731,FALSE,1.24579314495237
"UKentucky_Tonsil_24","CD68",0.536808808718522,FALSE,1.44937010497002
"UKentucky_Tonsil_24","FoxP3",0.218839231286873,FALSE,-0.435026881032527
"UKentucky_Tonsil_24","MHC",0.354045223789663,FALSE,1.16075194014961
"UKentucky_Tonsil_24","CD20",0.463210664774895,FALSE,0.611437851741673
"UKentucky_Tonsil_24","CD206",0.165045602533114,FALSE,0.872177577299178
"UKentucky_Tonsil_24","CD45",0.236156217200634,FALSE,0.485533275323312
"UKentucky_Tonsil_24","CD4",0.38569340498061,FALSE,-0.390334306410551
"UKentucky_Tonsil_24","CD8",0.406143561963581,FALSE,1.36462376035842
"UKentucky_Tonsil_24","CD86",0.306540716782045,FALSE,-0.171011295166287
"UKentucky_Tonsil_24","Ki67",0.600068007650583,FALSE,0.535387915559868
"UKentucky_Tonsil_24","SMA",0.35767497947659,FALSE,1.36031666406376
"UKentucky_Tonsil_24","PDL1",0.376667610721819,FALSE,-0.268448451456433
"UKentucky_Tonsil_24","Vimentin",0.262615465602004,FALSE,0.662111276605804
"UKentucky_Tonsil_24","CD27",0.281856999916551,FALSE,-0.640663474324415
"UKentucky_Tonsil_24","CK",0.57802149746912,FALSE,1.37228512043669
"UKentucky_Tonsil_24","GZMB",0.368825524103071,FALSE,0.656086180385034
"UKentucky_Tonsil_24","CD3",0.418723449492146,FALSE,-0.148404856612205
"UKentucky_Tonsil_24","PD1",0.407710011249346,FALSE,-0.255905708469619
"UKentucky_Tonsil_3","CD68",0.332759320109437,FALSE,-0.334256008638521
"UKentucky_Tonsil_3","FoxP3",0.227145344697766,FALSE,-0.358248282609087
"UKentucky_Tonsil_3","MHC",0.330273240941958,FALSE,0.289172520065778
"UKentucky_Tonsil_3","CD20",0.455019744659749,FALSE,0.301119825484349
"UKentucky_Tonsil_3","CD206",0.116560131953463,FALSE,-0.355472847438551
"UKentucky_Tonsil_3","CD45",0.208092789175731,FALSE,-0.423398929562864
"UKentucky_Tonsil_3","CD4",0.424892097077658,FALSE,0.429359167113699
