"Staining_condition","CD11c","CD15","CD20","CD3","CD31","CD4","CD45RA","CD68","FoxP3","PanCK","aSMA","CD45RO","CD14","CD209","CD16","CD163","pS6","CD11b","Neurofilamen","pMK2","CD8a","VEGF","pCREB","Ki67","Collagen1","CD44","CD66a","HLADR","SOX9","TenascinC","Podoplanin","Desmin"
"Stanford_OSCC_1",0.275254352296942,-0.553950674011019,-0.0828010959395287,-0.0742971035530959,-0.228066895502118,0.460433944281074,-0.0977319113233457,-0.128511967487504,0.810607295533601,1.17693359824898,0.407390244055009,0.273041536950938,-0.216854217702688,0.320667927773635,0.238301957026728,0.382698475599833,0.0927220825768537,0.168566517388211,-0.309819702607307,0.196372324022693,-0.275321760247829,-0.32750094905989,1.41651692043372,-0.195297779220554,-0.308064244170585,0.010009128475108,0.0101283717396857,0.296178729260512,-0.241367506221129,-0.183078995409266,-0.307443074780307,-0.282269067813994
"Stanford_OSCC_2",-0.883185142329236,-0.683252316767652,-0.125531249170413,-0.466569204209964,-0.498263997328077,0.186382362609537,-0.136621015395332,-0.798758087422522,-0.0525879332879027,-1.24233324239177,-0.338732387595809,-0.372337751040621,-0.038361740027772,0.4084587240767,0.18317641419349,0.250349137216836,-0.538563667389957,0.319838109473551,-0.289059243670701,0.187777946815388,-0.472910194847227,-0.526999767635676,-0.0138628831144149,-0.881223374646704,-1.00813372820957,-0.763138169220446,-0.874850039093263,-1.11997350964754,0.089967733074023,-0.493500218795816,-0.649385943327917,-0.759578161754527
"Stanford_OSCC_24",1.29377071000891,1.47328544346562,1.31983156668763,1.41728208391763,1.46678227240202,0.804438584908815,1.33050299083054,1.44229618296881,0.63411756777793,0.218840714185499,1.13120455649224,1.22902994707444,1.33569221281302,0.745508904518365,0.976871139761227,0.821565062314559,1.36352686642943,0.928405756892278,1.44859753654397,1.00215927158723,1.47425877433141,1.48789370930516,-0.632158888741904,1.43432286384396,1.3731424311153,1.40950166173681,1.39689778065939,1.22387601612062,1.28445680760681,1.45499455894551,1.48489743673614,1.46977617568643
"Stanford_OSCC_3",-0.685839919976614,-0.236082452686952,-1.11149922157769,-0.876415776154566,-0.74045137957183,-1.45125489179943,-1.09615006411186,-0.515026128058779,-1.39213693002363,-0.153441070042713,-1.19986241295144,-1.12973373298476,-1.08047625508256,-1.4746355563687,-1.39834951098145,-1.45461267513123,-0.917685281616326,-1.41681038375404,-0.849718590265963,-1.38630954242531,-0.72602681923635,-0.633392992609597,-0.770495148577404,-0.357801709976702,-0.0569444587351449,-0.656372620991471,-0.532176113305816,-0.4000812357336,-1.13305703445971,-0.778415344740432,-0.528068418627914,-0.427928946117916
