"Staining_condition","CD20","CD4","CD45","CD8","CD3e","CD34","MHCII","Iba1","S100b","Vimentin"
"Roche_10",-0.541575480302791,1.56073265757344,1.46263940793946,1.0626983163712,1.36771708489277,0.405756830173858,0.316954113727484,0.636432518380343,1.95363312643762,1.28013578246227
"Roche_14",-0.868523133564011,-1.1132567870707,-0.986808556669042,-0.661690571353978,-0.909258868857214,-1.15799445780685,-1.19286603564586,-0.955482840230494,-0.551608314279463,-0.263756779383734
"Roche_18",-0.988057514909469,0.738991670730098,-0.706791828426268,-0.824339757128617,-0.736026702457852,-0.0776068278098408,1.22698882733191,1.58457151105995,-0.651607157218715,0.98936484177378
"Roche_2",1.20936207199121,-0.0168652614575683,1.01265556944226,1.00683154373916,0.82006990050127,1.72892255327956,0.457925659210724,-0.0170924230562612,0.0823619663050326,-0.69455680661091
"Roche_22",-0.0407933513107786,-0.367551255256475,-0.55869488470169,-1.17757035481797,-0.957251597898582,-0.667533891161959,0.442307623004932,-1.06668470688649,-0.191768412163641,-1.35230976961838
"Roche_6",1.22958740809584,-0.8020510245188,-0.222999707584716,0.594070823190205,0.414750183819612,-0.231544206674773,-1.25131018762919,-0.181744059267048,-0.641011209080838,0.0411227313769741
