"Staining_condition","CD20","CD4","CD45","CD8","CD3e","CD34","MHCII","Iba1","S100b","Vimentin"
"Roche_10",0.343024527799416,-1.79098661045066,-1.31222908355428,-0.965321812072633,-1.04011372118978,-0.155081886756108,-0.506843624204998,-0.419873164877889,-1.47593603050512,-1.06430955264345
"Roche_14",0.92149954775042,1.15430982315274,1.02878735003424,0.622652099457011,0.803859322712473,0.905843004464956,1.25443408258047,1.85673166308371,0.854214150114588,0.547015705905024
"Roche_18",1.19183641814436,0.308714851680977,0.560738465502974,0.606181892182969,0.781174684599116,0.69377619151917,-1.09276026528213,-0.304495205869703,0.403226958420881,-0.959682015795551
"Roche_2",-1.12213693386833,-0.352859838939169,-1.12666274402309,-1.06379980519859,-0.997409093365472,-1.73463934375209,-0.399626546773294,-0.32130325215141,-0.687525127423214,-0.00813970416717844
"Roche_22",-0.185743336275453,0.405070470558969,0.795589695104444,1.36479439939043,1.11070519657818,0.703181560967107,-0.504618782679719,-1.05798375488315,-0.270250673051687,1.6212440311634
"Roche_6",-1.14848022355041,0.275751303997139,0.0537763169357074,-0.564506773759194,-0.658216389334511,-0.413079526443037,1.24941513635967,0.246923714698445,1.17627072244456,-0.136128464462228
