"Staining_condition","CD11c","CD15","CD20","CD3","CD31","CD4","CD45RA","CD68","CD8","aSMA","CD45RO","CD14","CD209","CD16","CD163","pS6","CD11b","FOXP3","Neurofilament","pMK2","VEGF","pCREB","Ki67","Collagen","CD44","CD66a","HLADR","SOX9","TenascinC","PanCK","Podoplanin","Desmin"
"Stanford_OSCC_Citra_20min",-1.33025725604786,-1.48241090677417,-1.22760717104378,-1.4223751845667,-1.46739624543859,-1.34998853397392,-1.23887408292468,-1.42076193801894,-1.41581424349507,-1.14292000033089,-1.0419382151608,-1.32952589323738,-1.25877240047181,-1.24477015230959,-1.22061651721668,-1.06367837981309,-1.04677242374813,-1.13059637271622,-1.44003422527409,-1.2145925844118,-1.45436112347566,-0.00170035057763227,-1.48688251460401,-1.46101525269589,-1.21989837035326,-1.46358088314494,-1.26574804313835,-1.32812100231039,-1.39935189425622,-1.45354078601592,-1.42747362446015,-1.38702279256614
"Stanford_OSCC_Tris_10min",1.09588217079451,0.409522505208361,1.20111990622884,0.260391509946995,0.464837181532877,1.04056532923319,1.20755438852914,0.926635067381527,0.938255224047913,1.17899860234329,1.35653141752287,1.0188893713797,1.16430324244098,1.20301999276056,1.17687717803669,1.29106527301274,1.36032048405169,1.28925929311476,0.782378985092509,1.22961093909195,0.814799597328452,1.3130619411144,0.378950213131058,0.311815957896835,1.21730184172638,0.791375133454769,0.766586312289774,1.07698147329787,0.965488218335295,0.200783769915113,0.864081200334597,-0.0760841593150478
"Stanford_OSCC_Tris_20min",0.148747486962571,0.36439121461638,-0.144776646139315,0.238981555421284,0.248186352246686,0.00160478684478586,0.0727253524222084,0.228324635563235,0.262399987445351,-0.407298427909226,-0.268433515783494,0.425482862371106,-0.119240332821638,-0.0139001055330744,-0.227227561243926,0.182858711998992,-0.204937711955556,-0.23258836210494,0.550107246644765,0.0722059933259426,0.410378406122808,-0.199593721872725,0.427831041807178,0.342354378117744,0.123815245092781,0.282595344142131,0.835091796291311,0.275018715454189,0.128818468783458,0.450019512770911,0.450481902981594,0.72719473289902
"Stanford_OSCC_Tris_40min",0.0856275982907776,0.708497186949429,0.171263910954252,0.923002119198427,0.754372711659025,0.307818417895935,-0.0414056580266685,0.265802235074178,0.21515903200181,0.371219825896822,-0.0461596865785669,-0.114846340513429,0.213709490852469,0.0556502650821063,0.270966900423915,-0.410245605198642,-0.108610348347998,0.0739254417064005,0.107547993536812,-0.0872243480060941,0.229183120024397,-1.11176786866404,0.68010125966577,0.806844916681308,-0.121218716465909,0.389610405548047,-0.335930065442732,-0.0238791864416638,0.305045207137471,0.802737503329899,0.112910521143963,0.735912218982171
