"Staining_condition","CD11c","CD15","CD20","CD3","CD31","CD4","CD45RA","CD68","CD8","aSMA","CD45RO","CD14","CD209","CD16","CD163","pS6","CD11b","FOXP3","Neurofilament","pMK2","VEGF","pCREB","Ki67","Collagen","CD44","CD66a","HLADR","SOX9","TenascinC","PanCK","Podoplanin","Desmin"
"Stanford_OSCC_Citra_20min",1.34518246428457,1.46798996043363,1.43359539607571,1.47927654066134,1.49028674837556,1.0696210458086,1.3839430484619,1.46844371767045,1.48410025582214,1.26829064508449,1.27531255230479,1.37483802415896,0.979134059791793,1.13176844943828,0.994638155140607,1.39833112851223,1.08075084717327,0.858355751334251,1.47348951442661,1.18174681422053,1.4924676628889,-0.544038811172856,1.48839031927474,1.42527785579475,1.44950459256862,1.4575185211468,1.35372931037213,1.36590220162413,1.4716684332976,0.706801661648343,1.49664371867177,1.45892840763497
"Stanford_OSCC_Tris_10min",-0.726842865717442,-0.21496453370061,-0.868839140518541,-0.640667439670839,-0.609205423547479,-1.34063256061142,-1.00672995806589,-0.50248129855817,-0.692691359931365,-1.08351789045543,-1.09129841427986,-0.998224462160318,-1.39724164515482,-1.30538454966851,-1.38592923130042,-0.930429695234268,-1.3394933163233,-1.39456354742607,-0.755177685794366,-1.26490335443292,-0.6378538275019,-0.949614604582411,-0.409335775088316,-0.13502208834007,-0.730767979885643,-0.493634198193314,-0.357977473735139,-1.01514034980992,-0.751660295511281,-0.154551037835972,-0.533686410337635,-0.159585302540861
"Stanford_OSCC_Tris_20min",0.176119628150654,-0.543568860980589,-0.158992605617276,-0.261739427668873,-0.341137420374012,0.240127779972967,-0.193684554827406,-0.23333756847462,-0.348475800401946,0.224123760933495,0.195842773290402,-0.333993847911217,0.180722700824173,0.0870070642166721,0.277317911084381,-0.0475308120845198,0.0832115704267961,0.563619139655375,-0.375729570771716,0.0373082622646267,-0.411489741038095,1.33281033030352,-0.407316973596075,-0.402257448395694,-0.128475001446295,-0.19260797332201,0.0234244856975859,-0.320784343064483,-0.289318273474232,0.80184848463165,-0.405343885683154,-0.618734679475967
"Stanford_OSCC_Tris_40min",-0.794459226717785,-0.709456565752426,-0.405763649939897,-0.576869673321629,-0.539943904454067,0.0308837348298599,-0.183528535568597,-0.732624850637656,-0.442933095488829,-0.408896515562551,-0.379856911315332,-0.0426197140874252,0.237384884538849,0.086609036013556,0.113973165075433,-0.420370621193445,0.175530898723234,-0.0274113435635547,-0.342582257860523,0.0458482779477609,-0.443124094348901,0.160843085451749,-0.671737570590347,-0.887998319058988,-0.590261611236678,-0.771276349631481,-1.01917632233457,-0.0299775087497293,-0.430689864312089,-1.35409910844402,-0.557613422650983,-0.680608425618141
