"Marker","Condition1","Condition2","Cohens_d","Size_of_effect","Lower_CI","Upper_CI"
"Desmin","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",0.940750405126949,"large",0.918867183371744,0.962633626882154
"FOXP3","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",1.43916669560759,"large",1.4150564338164,1.46327695739878
"FOXP3","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",1.21628512938751,"large",1.19304558480669,1.23952467396833
"FOXP3","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",2.48774254711513,"large",2.46023607481165,2.51524901941862
"FOXP3","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",-0.260072966105942,"",-0.281750254264852,-0.238395677947032
"FOXP3","Stanford_OSCC_Tris_20min","Stanford_OSCC_Citra_20min",0.784753561294396,"medium",0.763055017818201,0.806452104770591
"FOXP3","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",1.10217687046565,"large",1.07989281080266,1.12446093012863
"Granzyme B","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",0.154152614466946,"small",0.132631156717217,0.175674072216675
"Granzyme B","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",0.0626491172639671,"small",0.0412944569907326,0.0840037775372015
"Granzyme B","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",2.72138358567734,"large",2.69272377263542,2.75004339871925
"Granzyme B","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",-0.0994014393393373,"",-0.121001005635625,-0.07780187304305
"Granzyme B","Stanford_OSCC_Tris_20min","Stanford_OSCC_Citra_20min",2.54694229276823,"large",2.51883897931047,2.575045606226
"Granzyme B","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",2.72509245141249,"large",2.69628227479099,2.75390262803399
"HLADR","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",-0.0161718502414541,"",-0.0376617820971728,0.0053180816142647
"HLADR","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",0.295623029734209,"medium",0.274157320109473,0.317088739358946
"HLADR","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",0.465663487951833,"medium",0.444717305798789,0.486609670104876
"HLADR","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",0.301293189745851,"medium",0.279584841505532,0.323001537986169
"HLADR","Stanford_OSCC_Tris_20min","Stanford_OSCC_Citra_20min",0.466608914075527,"medium",0.445414630439405,0.48780319771165
"HLADR","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",0.229316998481434,"medium",0.20847982489334,0.250154172069528
"Hoechst","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",0.0210076775820712,"small",-0.000482495632087306,0.0424978507962298
"Hoechst","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",0.000944103740319676,"small",-0.0204053216382322,0.0222935291188716
