"Staining_condition","CD11c","CD15","CD3","Ki67","ECadherin"
"Novartis_LuCa_Citra_20min",-0.993481937572739,-1.29992550758154,-1.08807633344345,-1.38775916149298,-1.39438815840999
"Novartis_LuCa_Tris_10min",-0.441602989238612,0.118072944958966,-0.522240826364778,-0.0687599678574548,-0.0285076157947733
"Novartis_LuCa_Tris_20min",0.0897502740501191,0.0441792124948088,0.453879677682765,0.662409016345396,0.565583588175599
"Novartis_LuCa_Tris_40min",1.34533465276123,1.13767335012777,1.15643748212547,0.794110113005034,0.857312186029167
