"Staining_condition","CD11c","CD138","CD15","CD20","CD3","CD31","CD45","CD45RA","CD68","CD8","Cytokeratin","FoxP3","H3K27ac","H3K27me3","Pax5","CD11b","ToxTox2","Ki67","HLADRA","pS6","PD1","GranzymeB","IDO1","NAKATPase"
"BIDMC_Tonsil_1",-0.575851315773249,-0.899173452511097,-0.897887275261237,-0.998323578485792,-0.952672330889057,-1.08687867220544,-0.776391889069886,-0.710144746494279,-0.695562746041572,-0.640937084951815,-0.754886755534298,-0.623998196506174,-1.06136897826858,-1.07876575348892,-1.00271221522876,-0.671948243361081,-0.797056490425203,-0.586339700659138,-1.15908019051129,-1.03212612138879,-0.673754252310224,-0.604185660336608,-0.57694911118431,-0.847666838144546
"BIDMC_Tonsil_2",-0.433081722101529,-0.0811634263085649,0.465573587425842,0.0103175088225564,-0.348785146692635,0.524678151463538,-0.170576716944081,-0.378754873341049,-0.0183367837157495,-0.581525684025119,1.47303490127393,-0.308690248941564,0.469849162618237,0.40131498800399,0.0607002174469321,-0.361287308281728,-0.212099485346286,-0.565380856704297,0.581433776873404,0.863902858192466,-0.312997297002301,-0.392715992278784,-0.367151797533323,0.092777737457662
"BIDMC_Tonsil_3",-0.488474201006701,-0.432970066596226,1.1866186188657,-0.376389286137875,-0.0988940224792316,-0.551177600839031,-0.506246386477391,-0.393470227694346,-0.706307014875931,-0.255896034402554,-0.324104183442248,-0.553553495880692,-0.563830055530189,-0.51149251864364,-0.408536608107315,-0.453992647193204,-0.446872711748568,-0.338830959162097,-0.470001603489971,-0.682125273025209,-0.496888985276102,-0.497497813120678,-0.549386283219913,-0.619531990447349
"BIDMC_Tonsil_4",1.49740723888148,1.41330694541589,-0.754304931030311,1.36439535580111,1.40035150006093,1.11337812158093,1.45321499249136,1.48236984752967,1.42020654463325,1.47835880337949,-0.394043962297388,1.48624194132843,1.15534987118053,1.18894328412857,1.35054860588914,1.48722819883601,1.45602868752006,1.49055151652553,1.04764801712785,0.850348536221533,1.48364053458863,1.49439946573607,1.49348719193755,1.37442109113423
