"Staining_condition","CD20","CD3","CD4","CD45","CD68","CD8","Granzyme B","FOXP3","MHCII","CD206","CD86","Ki67","aSMA","PDL1","Vimentin","CD27","CK","PD1"
"UK_Tonsil_Citra_20min",0.611207465521097,-0.314760368061041,-0.53845784007035,0.376181201921419,1.46374484190516,1.37895559970681,0.557219731450216,-0.600616907577904,1.24171260770971,0.866563866789495,-0.342929821014013,0.456387632397242,1.38571378184807,-0.411374597500251,0.571829909895927,-0.725251842995453,1.42199215119204,-0.490439330796674
"UK_Tonsil_Tris_10min",0.24232551186166,-0.0179164469993492,0.445197547464896,-0.629999626504699,-0.392899154570956,-0.770978622272405,-0.602304905040383,-0.455389601055385,0.214117359084201,-0.448433273897423,-0.347986117969967,1.17136717188446,-0.497843785202407,0.0820111952445755,0.698051503888106,-0.195328749942183,-0.534175656518954,0.0821456297002507
"UK_Tonsil_Tris_20min",-1.47639606826989,-1.02640380686184,-1.07308266444599,-0.975219699768089,-0.790105046708793,-0.703522852377597,-1.05581696266141,-0.440063057576359,-1.14778586252886,-1.19915571334753,-0.77762314560799,-1.03161167389791,-0.911798394443899,-1.0121370994981,-1.46543310587316,-0.542735657739502,-0.830227820891897,-0.951138716995881
"UK_Tonsil_Tris_40min",0.622863090887137,1.35908062192223,1.16634295705144,1.22903812435137,-0.28074064062541,0.0955458749431886,1.10090213625158,1.49606956620965,-0.308044104265046,0.781025120455456,1.46853908459197,-0.5961431303838,0.0239283977982377,1.34150050175378,0.195551692089123,1.46331625067714,-0.0575886737811878,1.3594324180923
