"Staining_condition","CD11c","CD138","CD15","CD20","CD3","CD31","CD4","CD45","CD45RA","CD68","CD8","Cytokeratin","FoxP3","H3K27ac","H3K27me3","Pax5","CD11b","ToxTox2","Ki67","HLADRA","pS6","PD1","GranzymeB","IDO1","NAKATPase"
"BIDMC_1",0.974218607691922,0.213383527778605,0.441899000357903,0.0805332703539821,-0.642929785027646,2.21604189637907,NA,1.00492164418294,0.919545456905453,-0.0918859251400892,-0.982373756059563,1.13856603312914,-0.293852375683788,1.72567350300718,2.32642599066806,-1.28942637422069,NA,0.889710542712913,-0.915431296997072,0.431792011436235,0.900691016740736,0.0857457545538932,0.512495511239597,1.87162238770534,1.91234568092198
"BIDMC_10",-0.849743397771007,-2.04714849980168,-0.189935982665343,-1.30803373242221,-1.53222081351629,-1.39851434675034,-0.266094415406892,-1.26394790808321,-1.82203212104397,-0.90569911356986,-0.847362535949227,-1.10102302730983,-0.938866334753588,-0.823694422700359,-0.412804701303252,-1.71140754768856,-1.19620866392043,-0.646748617160617,-1.82386783901318,-1.27104829328622,-0.495463224246103,-0.663517892747049,-1.29554429790251,-0.84573938523364,-0.918568820583374
"BIDMC_11",-0.257854192647126,0.414520226522796,-1.94724621172133,-0.349310748572539,-1.0446932265255,-0.670035707262823,0.692508039277572,-0.0471024456664077,-0.0871003723967523,-1.92617696414787,-0.631503929697378,0.292028005693046,-2.14572139353164,0.414338812545494,-0.565216494674215,0.69245101718136,-3.25397963651264,-0.858629576604563,-0.322256314432318,0.199661170767088,0.0417763177969556,-0.474384610800116,-1.01819583380394,-0.614670764463142,-0.0737446712191302
"BIDMC_12",-1.34359711923578,-1.10857744946845,-0.862251330235362,-1.5127708418387,-0.26360474642475,-1.40792877466299,-1.56487882670142,-2.09337322546628,-0.0855018065875975,-0.914013136448708,-0.692275253092218,-0.944589367583927,-1.63636641053838,-1.55052041524436,-1.84896368161537,-0.414258555466573,-0.159950492652893,-1.25735087972778,-0.444163540402422,-0.970813269478492,-2.14573079195198,-1.89205869578237,-1.40459554208119,-1.26412915776877,-1.6711925056919
"BIDMC_13",1.46093190798138,0.119006029172257,1.65437346108071,0.401701471442608,0.660317617068358,0.17382343076863,NA,0.329624003538352,-0.409307669901179,1.90661740515835,1.74000269578771,-0.299351683880226,1.4094525965458,0.655592491476762,-0.0891499729165423,0.461316689134525,1.2633184819148,1.62761874133956,0.963265035625409,-0.366903279437256,1.20632245046075,1.49207297720692,1.60827017864187,1.50845070734426,0.802289596638835
"BIDMC_14",-0.43267051427957,-1.41355466986787,0.553458347345565,-0.730322243862024,-0.702674299861268,-0.816645197912035,0.137445739494968,-0.522578071726065,-1.64152826954499,-0.489663219037335,-0.11279106499964,-0.704839364561625,-0.396277997976024,-0.589196758584765,0.00710443590837312,-1.18226580754707,-0.0679388424419975,0.00841065787168098,-0.720938122916363,-0.827680575883903,0.0324713748979862,0.108962470594018,-0.703614508345579,-0.605973110501899,-0.664345597383563
"BIDMC_15",0.48125137602846,0.765990693866374,-0.175270841817028,0.933859374142604,0.536892996540803,-0.125732929318834,0.941990694734796,0.43513468043575,0.129138477349325,-0.243702641509396,0.847858979638368,0.524744171889703,0.125653140794883,0.462096992785549,-0.169382457858582,1.07129235629911,0.530198380529961,0.00123154083049816,1.01174645667153,0.661798728426998,0.304210531791253,0.308979536803251,0.389629268230871,-0.305802728116484,0.0337067113970732
"BIDMC_16",-0.799617247313569,-0.753644769003189,0.180785040373797,-0.991290890580501,0.654573100018979,-0.955020072952777,-1.06814266208895,-1.40594847594257,-0.0706855521767558,-0.387506344782356,0.229148424924872,-0.428879947485973,-0.974925725459749,-1.15403210612318,-1.34925121693449,0.0614912400445979,0.392470079290337,-0.678663779029874,0.933446136529921,-0.623247350569951,-1.41110460323296,-0.509936512372642,-0.850525202172834,-0.95066492473012,-1.18587076010471
"BIDMC_17",1.5732542994484,0.0811403271413668,0.461068014760094,1.1996723081903,0.685901526983226,0.67758347134839,NA,1.13471108181028,-0.508243872161585,1.58797684710143,1.17094473712121,-0.393564699260718,1.44021168089579,1.28148697626433,0.950109465415613,0.243052417409333,0.501206832877372,1.32936933139968,0.867749789871915,0.911985139461774,1.02781587803112,1.47849435627722,1.47335872835318,1.44393208686959,0.931005999594896
"BIDMC_18",-0.298642454928493,-0.989589516861804,-0.426277166000577,-0.428507243371353,-0.353354352780661,-0.46922522555149,0.919612760341047,0.0179465239401437,-1.04080268463267,-0.74848884657732,-0.639014424453267,-1.08561005951625,0.253548230014719,-0.219201843967255,0.622415944620617,-1.17445609660549,-0.658959045435164,0.117446736148609,-0.490390642306001,-0.249213318615827,0.265872509707326,0.332280603913487,-0.252857721013046,-0.0989336334001114,-0.156526563425063
