filename,sample_name
CCPA-250915-28_UK_Citraconic_20min,UK_Tonsil_Citra_20min
CCPA-250915-25_UK_Tris_10min,UK_Tonsil_Tris_10min
CCPA-250915-26_UK_Tris_20min,UK_Tonsil_Tris_20min
CCPA-250915-27_UK_Tris_40min,UK_Tonsil_Tris_40min
