"Staining_condition","CD20","CD4","CD45","CD8","CD3e","CD34","MHCII","Iba1","S100b","Vimentin"
"Roche_Slide10_Scan1",0.527477889893469,-1.8601906633487,-1.42777111152388,-1.03816294098398,-1.20844977014756,-0.0471302658851694,-0.33487672595172,-0.460789850395111,-1.48950622360073,-1.04207323075981
"Roche_Slide14_Scan1",0.848383736888763,1.08011162508633,0.997857175559391,0.713725879237349,0.835918432844887,0.889892657037064,1.22997155109641,1.80522385929546,0.648269969913685,0.560977393632074
"Roche_Slide18_Scan1",0.956533307647696,0.22906164917465,0.575283417824302,0.700788071285776,0.783212486169277,0.618162310687804,-1.22958532529184,-0.720926730715427,0.803042069558418,-1.25555736831456
"Roche_Slide22_Scan1",0.144015379700218,0.409881571813259,0.698366553294214,1.22307871265143,1.04954120505235,0.673381728923975,-0.493617037220881,-0.78738282687033,-0.323463379246663,1.39459960576784
"Roche_Slide2_Scan1",-1.24062284826442,-0.196469328326197,-1.05081102301952,-1.07054682095559,-0.903036486882501,-1.80629806978657,-0.384885735777586,-0.351481691512523,-0.698436262595133,0.269908161846563
"Roche_Slide6_Scan1",-1.23578746586572,0.337605145600652,0.2070749878655,-0.528882901234981,-0.557185867036452,-0.3280083609771,1.21299327314563,0.515357240197909,1.06009382597042,0.0721454378279099
