"Staining_condition","CD20","CD4","CD45","CD8","CD3e","CD34","MHCII","Iba1","S100b","Vimentin"
"Roche_Slide10_Scan1",0.752750435625353,0.794164180586115,0.537917695464489,0.448066881120506,0.480141595932371,0.819187639464157,0.795393905713756,0.832721761261509,0.0199589663264338,0.779838868542052
"Roche_Slide14_Scan1",0.82861017931432,0.913406128262722,0.818343878798238,0.729852074653806,0.81914208469265,0.869334224060298,0.859925618374562,0.865845476796343,0.175825137501723,0.821267610108164
"Roche_Slide18_Scan1",0.854175929501367,0.878892378742141,0.769490249126421,0.727771073465003,0.810402298162292,0.854792051753514,0.758497626953312,0.828919180550281,0.187109637090394,0.774321650914209
"Roche_Slide22_Scan1",0.662102764322517,0.886225406995381,0.783719854749169,0.811779697619165,0.854565363181648,0.857747225165168,0.788847722096625,0.827947750935721,0.104975645868097,0.842811483186685
"Roche_Slide2_Scan1",0.334784636407937,0.86163526107995,0.581497942055174,0.442858047215163,0.530785727527251,0.725042389717188,0.793331618206483,0.834319585822314,0.0776362135180707,0.813745307444726
"Roche_Slide6_Scan1",0.335927684665978,0.883294285978813,0.726921779243997,0.529982795479265,0.588135244602619,0.804155907782712,0.859225462729913,0.84699070341781,0.205851389939628,0.808634389136774
