"Staining_condition","CD31","CD4","CD68","CD163","CD8a","PDL1","CD3e","CD45RO","PD1","SMA","HLAABC","Vimentin"
"Stanford_Orion_LN_CA20min",1.33927093506203,1.42461170080529,-0.23031323615267,0.880095807527383,1.48617384438963,1.41468437661423,1.3052982266578,NA,1.4930880338133,1.4927331465266,1.44912342557779,1.08231050974013
"Stanford_Orion_LN_Tris10min",0.178485892075705,-0.0830153502644458,1.46916311062627,0.844096657113393,-0.436774185830425,-0.755480922418211,0.160484865630944,0.540252377826804,-0.493717760708405,-0.370311722215549,-0.148559756717029,0.55730116632608
"Stanford_Orion_LN_Tris20min",-0.65233439527965,-0.4924031505964,-0.722238024648348,-0.746960713342321,-0.366750797702576,-0.654133769748474,-0.419697428569011,-1.15392227749343,-0.382295987433512,-0.512723318049882,-0.523320486482336,-0.524970166538529
"Stanford_Orion_LN_Tris40min",-0.86542243185808,-0.849193199944441,-0.516611849825254,-0.977231751298457,-0.682648860856625,-0.00506968444754053,-1.04608566371974,0.613669899666628,-0.617074285671383,-0.609698106261172,-0.777243182378429,-1.11464150952768
