filename,sample_name
dataScaleSize_slide24_FOV1.csv,Stanford_Orion_LN_CA20min
dataScaleSize_slide24_FOV2.csv,Stanford_Orion_LN_CA20min
dataScaleSize_slide3_FOV1.csv,Stanford_Orion_LN_Tris10min
dataScaleSize_slide3_FOV2.csv,Stanford_Orion_LN_Tris10min
dataScaleSize_slide1_FOV1.csv,Stanford_Orion_LN_Tris20min
dataScaleSize_slide1_FOV2.csv,Stanford_Orion_LN_Tris20min
dataScaleSize_slide2_FOV1.csv,Stanford_Orion_LN_Tris40min
dataScaleSize_slide2_FOV2.csv,Stanford_Orion_LN_Tris40min
