"Staining_condition","Marker","CV","Is_Excluded","Rank","Score"
"BIDMC_DLBCL_3","Ki67",0.313299956475864,FALSE,3,3
"BIDMC_DLBCL_3","HLADRA",0.222330857211302,FALSE,3,3
"BIDMC_DLBCL_3","pS6",0.246554830062014,FALSE,2,2
"BIDMC_DLBCL_3","CD68",0.202934349514401,FALSE,3,3
"BIDMC_DLBCL_3","FoxP3",0.126776441710002,FALSE,3,3
"BIDMC_DLBCL_3","PD1",0.222079332191955,FALSE,3,3
"BIDMC_DLBCL_3","Pax5",0.212050867645749,FALSE,3,3
"BIDMC_DLBCL_3","H3K27ac",0.142341293981022,FALSE,3,3
"BIDMC_DLBCL_3","GranzymeB",0.165118563445463,FALSE,2,2
"BIDMC_DLBCL_3","CD31",0.28693060772699,FALSE,2,2
"BIDMC_DLBCL_3","IDO1",0.21296356443957,FALSE,2,2
"BIDMC_DLBCL_3","NAKATPase",0.11690843028912,FALSE,2,2
"BIDMC_DLBCL_3","CD45RA",0.303787306027104,FALSE,3,3
