"Staining_condition","Marker","CV","Is_Excluded"
"BIDMC_Slide16","CD45",0.165134021209781,FALSE
"BIDMC_Slide16","CD15",0.0658450147780983,FALSE
"BIDMC_Slide16","CD4",0.229524766089056,FALSE
"BIDMC_Slide16","CD8",0.0682772541324577,FALSE
"BIDMC_Slide16","CD11b",0.0330720110208298,FALSE
"BIDMC_Slide16","Tox/Tox2",0.0981570305377656,FALSE
"BIDMC_Slide16","CD20",0.0761439000639039,FALSE
"BIDMC_Slide16","CD11c",0.0677586903464228,FALSE
"BIDMC_Slide16","H3K27me3",0.186094767753365,FALSE
"BIDMC_Slide16","Ki67",0.0841388094917884,FALSE
"BIDMC_Slide16","HLADRA",0.125157095003325,FALSE
"BIDMC_Slide16","pS6",0.12172194344195,FALSE
"BIDMC_Slide16","CD68",0.0846940296628302,FALSE
"BIDMC_Slide16","FOXP3",0.0736890814211342,FALSE
"BIDMC_Slide16","PD1",0.0919916690738366,FALSE
"BIDMC_Slide16","Pax5",0.109818819832427,FALSE
"BIDMC_Slide16","H3K27ac",0.112683480046569,FALSE
"BIDMC_Slide16","Granzyme B",0.0937262776044643,FALSE
"BIDMC_Slide16","CD31",0.0895768794780781,FALSE
"BIDMC_Slide16","IDO1",0.137767205529186,FALSE
"BIDMC_Slide16","CD138",0.135828413215867,FALSE
"BIDMC_Slide16","Na/KATPase",0.122650007547679,FALSE
"BIDMC_Slide16","CD45RA",0.102598028071643,FALSE
"BIDMC_Slide16","CK",0.219236199475994,FALSE
"BIDMC_Slide17","CD3",0.103183035844103,FALSE
"BIDMC_Slide17","CD45",0.112964861370328,FALSE
"BIDMC_Slide17","CD15",0.0665780773678421,FALSE
"BIDMC_Slide17","CD4",NA,TRUE
"BIDMC_Slide17","CD8",0.0696533372891606,FALSE
"BIDMC_Slide17","CD11b",0.0566416340089977,FALSE
"BIDMC_Slide17","Tox/Tox2",0.0714707620751938,FALSE
"BIDMC_Slide17","CD20",0.0827525311173573,FALSE
"BIDMC_Slide17","CD11c",0.034926951181246,FALSE
"BIDMC_Slide17","H3K27me3",0.141488580445536,FALSE
"BIDMC_Slide17","Ki67",0.114068140903628,FALSE
"BIDMC_Slide17","HLADRA",0.124006953143536,FALSE
"BIDMC_Slide17","pS6",0.0815927255505604,FALSE
"BIDMC_Slide17","CD68",0.0792427246799001,FALSE
"BIDMC_Slide17","FOXP3",0.0262175826321999,FALSE
"BIDMC_Slide17","PD1",0.0535691075633536,FALSE
"BIDMC_Slide17","Pax5",0.172911277550158,FALSE
"BIDMC_Slide17","H3K27ac",0.0633360070105121,FALSE
"BIDMC_Slide17","Granzyme B",0.037310987513004,FALSE
"BIDMC_Slide17","CD31",0.0719709333319381,FALSE
"BIDMC_Slide17","IDO1",0.0374118287767147,FALSE
"BIDMC_Slide17","CD138",0.138189720772286,FALSE
"BIDMC_Slide17","Na/KATPase",0.0616431305516425,FALSE
"BIDMC_Slide17","CD45RA",0.182894621550001,FALSE
"BIDMC_Slide17","CK",0.294969722242189,FALSE
"BIDMC_Slide18","CD3",0.135944024403622,FALSE
"BIDMC_Slide18","CD45",0.148969664380282,FALSE
"BIDMC_Slide18","CD15",0.0731254967331458,FALSE
"BIDMC_Slide18","CD4",0.118129147531746,FALSE
"BIDMC_Slide18","CD8",0.0963857586597762,FALSE
"BIDMC_Slide18","CD11b",0.0799803203476491,FALSE
"BIDMC_Slide18","Tox/Tox2",0.100978046373729,FALSE
"BIDMC_Slide18","CD20",0.103311579127918,FALSE
"BIDMC_Slide18","CD11c",0.07174972089114,FALSE
"BIDMC_Slide18","H3K27me3",0.150301350889385,FALSE
"BIDMC_Slide18","Ki67",0.147339626662918,FALSE
"BIDMC_Slide18","HLADRA",0.134756362795433,FALSE
"BIDMC_Slide18","pS6",0.103849192290156,FALSE
"BIDMC_Slide18","CD68",0.138166576494367,FALSE
"BIDMC_Slide18","FOXP3",0.0699009391871083,FALSE
"BIDMC_Slide18","PD1",0.0739857845849347,FALSE
"BIDMC_Slide18","Pax5",0.199797421453635,FALSE
"BIDMC_Slide18","H3K27ac",0.106406699503262,FALSE
"BIDMC_Slide18","Granzyme B",0.0802856297377166,FALSE
"BIDMC_Slide18","CD31",0.0972876433535489,FALSE
"BIDMC_Slide18","IDO1",0.0931368191700785,FALSE
"BIDMC_Slide18","CD138",0.184275632745889,FALSE
"BIDMC_Slide18","Na/KATPase",0.100551792727481,FALSE
"BIDMC_Slide18","CD45RA",0.219021508365208,FALSE
"BIDMC_Slide18","CK",0.288772105727868,FALSE
"BIDMC_Slide19","CD3",0.119105149832573,FALSE
"BIDMC_Slide19","CD45",0.141030281292936,FALSE
"BIDMC_Slide19","CD15",0.100727213495916,FALSE
"BIDMC_Slide19","CD4",0.118327326532129,FALSE
"BIDMC_Slide19","CD8",0.0964495831833501,FALSE
"BIDMC_Slide19","CD11b",0.0519651472909876,FALSE
"BIDMC_Slide19","Tox/Tox2",0.10043499760223,FALSE
"BIDMC_Slide19","CD20",0.0862364836732325,FALSE
"BIDMC_Slide19","CD11c",0.0758908744187515,FALSE
"BIDMC_Slide19","H3K27me3",0.183866921335459,FALSE
"BIDMC_Slide19","Ki67",0.132703144570634,FALSE
"BIDMC_Slide19","HLADRA",0.122233113880979,FALSE
"BIDMC_Slide19","pS6",0.0931619659949419,FALSE
"BIDMC_Slide19","CD68",0.111343489721819,FALSE
"BIDMC_Slide19","FOXP3",0.0625721401763834,FALSE
"BIDMC_Slide19","PD1",0.106882024899785,FALSE
"BIDMC_Slide19","Pax5",0.120326883739016,FALSE
"BIDMC_Slide19","H3K27ac",0.0864498155344563,FALSE
"BIDMC_Slide19","Granzyme B",0.0719419025813843,FALSE
"BIDMC_Slide19","CD31",0.100533996275613,FALSE
"BIDMC_Slide19","IDO1",0.108858426538621,FALSE
"BIDMC_Slide19","CD138",0.124460865643347,FALSE
"BIDMC_Slide19","Na/KATPase",0.0861027458103781,FALSE
"BIDMC_Slide19","CD45RA",0.146128071902267,FALSE
"BIDMC_Slide19","CK",0.219219919646742,FALSE
"BIDMC_Slide2","CD3",0.186483242037855,FALSE
"BIDMC_Slide2","CD45",0.180013391232188,FALSE
"BIDMC_Slide2","CD15",0.0583664261011277,FALSE
"BIDMC_Slide2","CD4",0.145649803575978,FALSE
"BIDMC_Slide2","CD8",0.0734827757817196,FALSE
"BIDMC_Slide2","CD11b",0.0608001375073608,FALSE
"BIDMC_Slide2","Tox/Tox2",0.0900669053765521,FALSE
"BIDMC_Slide2","CD20",0.100088408623989,FALSE
"BIDMC_Slide2","CD11c",0.0508352436317066,FALSE
"BIDMC_Slide2","H3K27me3",0.19916657198065,FALSE
"BIDMC_Slide2","Ki67",0.119284946137551,FALSE
"BIDMC_Slide2","HLADRA",0.146467137762582,FALSE
"BIDMC_Slide2","pS6",0.0891990094947584,FALSE
"BIDMC_Slide2","CD68",0.0952600411816799,FALSE
"BIDMC_Slide2","FOXP3",0.0782942092186201,FALSE
"BIDMC_Slide2","PD1",0.0710846686482744,FALSE
"BIDMC_Slide2","Pax5",0.20321449097893,FALSE
"BIDMC_Slide2","H3K27ac",0.109164970763367,FALSE
"BIDMC_Slide2","Granzyme B",0.091580012192663,FALSE
"BIDMC_Slide2","CD31",0.0806255430837783,FALSE
"BIDMC_Slide2","IDO1",0.097101936435838,FALSE
"BIDMC_Slide2","CD138",0.156506126418665,FALSE
"BIDMC_Slide2","Na/KATPase",0.0934795724252066,FALSE
"BIDMC_Slide2","CD45RA",0.213742368596525,FALSE
"BIDMC_Slide2","CK",0.219805063836149,FALSE
"BIDMC_Slide20","CD3",0.0938588545107866,FALSE
"BIDMC_Slide20","CD45",0.171285464786697,FALSE
"BIDMC_Slide20","CD15",0.100461421118376,FALSE
"BIDMC_Slide20","CD4",0.213303864311296,FALSE
"BIDMC_Slide20","CD8",0.111942640287553,FALSE
"BIDMC_Slide20","CD11b",0.0749389574077248,FALSE
"BIDMC_Slide20","Tox/Tox2",0.126060732494389,FALSE
"BIDMC_Slide20","CD20",0.0984553080257427,FALSE
"BIDMC_Slide20","CD11c",0.0854858652438757,FALSE
"BIDMC_Slide20","H3K27me3",0.185571745440956,FALSE
"BIDMC_Slide20","Ki67",0.109498124620928,FALSE
"BIDMC_Slide20","HLADRA",0.130494261715592,FALSE
"BIDMC_Slide20","pS6",0.132117926889724,FALSE
"BIDMC_Slide20","CD68",0.10669867339615,FALSE
"BIDMC_Slide20","FOXP3",0.075803084786541,FALSE
"BIDMC_Slide20","PD1",0.104967842808355,FALSE
"BIDMC_Slide20","Pax5",0.109025297911364,FALSE
"BIDMC_Slide20","H3K27ac",0.105579659012715,FALSE
"BIDMC_Slide20","Granzyme B",0.102579561768585,FALSE
"BIDMC_Slide20","CD31",0.0890642310291055,FALSE
"BIDMC_Slide20","IDO1",0.128587406168753,FALSE
"BIDMC_Slide20","CD138",0.134764577184949,FALSE
"BIDMC_Slide20","Na/KATPase",0.119246630322944,FALSE
"BIDMC_Slide20","CD45RA",0.111255755785162,FALSE
"BIDMC_Slide20","CK",0.218924062961899,FALSE
"BIDMC_Slide21","CD3",0.0805416916407277,FALSE
"BIDMC_Slide21","CD45",0.0954491417773239,FALSE
"BIDMC_Slide21","CD15",0.0496657131697239,FALSE
"BIDMC_Slide21","CD4",NA,TRUE
"BIDMC_Slide21","CD8",0.0518009679277268,FALSE
"BIDMC_Slide21","CD11b",0.0277394255427229,FALSE
"BIDMC_Slide21","Tox/Tox2",0.0558279459634185,FALSE
"BIDMC_Slide21","CD20",0.0586804334580887,FALSE
"BIDMC_Slide21","CD11c",0.0244848477328852,FALSE
"BIDMC_Slide21","H3K27me3",0.120216165762871,FALSE
"BIDMC_Slide21","Ki67",0.0924154313817164,FALSE
"BIDMC_Slide21","HLADRA",0.0978909216360467,FALSE
"BIDMC_Slide21","pS6",0.060536030021441,FALSE
"BIDMC_Slide21","CD68",0.0635334381833858,FALSE
"BIDMC_Slide21","FOXP3",0.0127810456852984,FALSE
"BIDMC_Slide21","PD1",0.0355940136676591,FALSE
"BIDMC_Slide21","Pax5",0.145814871101251,FALSE
"BIDMC_Slide21","H3K27ac",0.055586684863883,FALSE
"BIDMC_Slide21","Granzyme B",0.0287329418886358,FALSE
"BIDMC_Slide21","CD31",0.0628123541196861,FALSE
"BIDMC_Slide21","IDO1",0.033784518676245,FALSE
"BIDMC_Slide21","CD138",NA,TRUE
"BIDMC_Slide21","Na/KATPase",0.0527037091272239,FALSE
"BIDMC_Slide21","CD45RA",0.156751911790316,FALSE
"BIDMC_Slide21","CK",0.231230925102339,FALSE
"BIDMC_Slide22","CD3",0.0983125531882616,FALSE
"BIDMC_Slide22","CD45",0.123139963077935,FALSE
"BIDMC_Slide22","CD15",0.0457469450542942,FALSE
"BIDMC_Slide22","CD4",0.107691120023658,FALSE
"BIDMC_Slide22","CD8",0.0632521545939384,FALSE
"BIDMC_Slide22","CD11b",0.0362852813661781,FALSE
"BIDMC_Slide22","Tox/Tox2",0.0708223068136904,FALSE
"BIDMC_Slide22","CD20",0.0698286135231237,FALSE
"BIDMC_Slide22","CD11c",0.0397034188559499,FALSE
"BIDMC_Slide22","H3K27me3",0.126557326026364,FALSE
"BIDMC_Slide22","Ki67",0.107942961287085,FALSE
"BIDMC_Slide22","HLADRA",0.107582809204257,FALSE
"BIDMC_Slide22","pS6",0.0781584731771963,FALSE
"BIDMC_Slide22","CD68",0.0922622887568482,FALSE
"BIDMC_Slide22","FOXP3",0.0213331668394258,FALSE
"BIDMC_Slide22","PD1",0.0441673616376502,FALSE
"BIDMC_Slide22","Pax5",0.165110480235542,FALSE
"BIDMC_Slide22","H3K27ac",0.0870529884983119,FALSE
"BIDMC_Slide22","Granzyme B",0.0547995700633691,FALSE
"BIDMC_Slide22","CD31",0.0842603910001106,FALSE
"BIDMC_Slide22","IDO1",0.0824900353546645,FALSE
"BIDMC_Slide22","CD138",0.15039168171772,FALSE
"BIDMC_Slide22","Na/KATPase",0.0906908902652183,FALSE
"BIDMC_Slide22","CD45RA",0.197205186148343,FALSE
"BIDMC_Slide22","CK",0.257774899897313,FALSE
"BIDMC_Slide23","CD3",0.101910114045509,FALSE
"BIDMC_Slide23","CD45",0.119376849119792,FALSE
"BIDMC_Slide23","CD15",0.0853011252196739,FALSE
"BIDMC_Slide23","CD4",0.10085983421064,FALSE
"BIDMC_Slide23","CD8",0.0837500967171068,FALSE
"BIDMC_Slide23","CD11b",0.0292570826180489,FALSE
"BIDMC_Slide23","Tox/Tox2",0.083019098001345,FALSE
"BIDMC_Slide23","CD20",0.0628640034131945,FALSE
"BIDMC_Slide23","CD11c",0.0514652439005878,FALSE
"BIDMC_Slide23","H3K27me3",0.140936426599999,FALSE
"BIDMC_Slide23","Ki67",0.106131610123938,FALSE
"BIDMC_Slide23","HLADRA",0.0998101504050736,FALSE
"BIDMC_Slide23","pS6",0.0752981269219365,FALSE
"BIDMC_Slide23","CD68",0.0826132283707961,FALSE
"BIDMC_Slide23","FOXP3",0.0301864403394675,FALSE
"BIDMC_Slide23","PD1",0.0772716813819712,FALSE
"BIDMC_Slide23","Pax5",0.101635532370145,FALSE
"BIDMC_Slide23","H3K27ac",0.0740163961578135,FALSE
"BIDMC_Slide23","Granzyme B",0.0498972743902746,FALSE
"BIDMC_Slide23","CD31",0.0839349882097239,FALSE
"BIDMC_Slide23","IDO1",0.0917868483497293,FALSE
"BIDMC_Slide23","CD138",0.0939084441200808,FALSE
"BIDMC_Slide23","Na/KATPase",0.0752442981185616,FALSE
"BIDMC_Slide23","CD45RA",0.115329761730027,FALSE
"BIDMC_Slide23","CK",0.15989094448296,FALSE
"BIDMC_Slide24","CD3",0.0784311105389696,FALSE
"BIDMC_Slide24","CD45",0.148610778358088,FALSE
"BIDMC_Slide24","CD15",0.0843139127179196,FALSE
"BIDMC_Slide24","CD4",0.205048318287059,FALSE
"BIDMC_Slide24","CD8",0.0803823688889469,FALSE
"BIDMC_Slide24","CD11b",0.0578968630931608,FALSE
"BIDMC_Slide24","Tox/Tox2",0.0956828862494467,FALSE
"BIDMC_Slide24","CD20",0.0677620796249346,FALSE
"BIDMC_Slide24","CD11c",0.0604882504092966,FALSE
"BIDMC_Slide24","H3K27me3",0.172108763039567,FALSE
"BIDMC_Slide24","Ki67",0.0903973614335397,FALSE
"BIDMC_Slide24","HLADRA",0.10931912909754,FALSE
"BIDMC_Slide24","pS6",0.107562116358617,FALSE
"BIDMC_Slide24","CD68",0.0745999002684475,FALSE
"BIDMC_Slide24","FOXP3",0.049845466686759,FALSE
"BIDMC_Slide24","PD1",0.0668102899372657,FALSE
"BIDMC_Slide24","Pax5",0.0935127916057312,FALSE
"BIDMC_Slide24","H3K27ac",0.0966869779825543,FALSE
"BIDMC_Slide24","Granzyme B",0.0733630390202726,FALSE
"BIDMC_Slide24","CD31",0.0769602659765607,FALSE
"BIDMC_Slide24","IDO1",0.12262262466452,FALSE
"BIDMC_Slide24","CD138",0.110264256065588,FALSE
"BIDMC_Slide24","Na/KATPase",0.106761218570463,FALSE
"BIDMC_Slide24","CD45RA",0.091117166800114,FALSE
"BIDMC_Slide24","CK",0.216046017522411,FALSE
"BIDMC_Slide3","CD3",0.169545986735413,FALSE
"BIDMC_Slide3","CD45",0.163588066367347,FALSE
"BIDMC_Slide3","CD15",0.0966883107513709,FALSE
"BIDMC_Slide3","CD4",0.152292602085793,FALSE
"BIDMC_Slide3","CD8",0.123080759488484,FALSE
"BIDMC_Slide3","CD11b",0.0625670643671847,FALSE
"BIDMC_Slide3","Tox/Tox2",0.125730030013549,FALSE
"BIDMC_Slide3","CD20",0.0861074722119821,FALSE
"BIDMC_Slide3","CD11c",0.0702623327446882,FALSE
"BIDMC_Slide3","H3K27me3",0.193103919533158,FALSE
"BIDMC_Slide3","Ki67",0.146409189137101,FALSE
"BIDMC_Slide3","HLADRA",0.129040066787566,FALSE
"BIDMC_Slide3","pS6",0.09582578587379,FALSE
"BIDMC_Slide3","CD68",0.111095280590043,FALSE
"BIDMC_Slide3","FOXP3",0.0722776481326219,FALSE
"BIDMC_Slide3","PD1",0.11884197777031,FALSE
"BIDMC_Slide3","Pax5",0.136656132093365,FALSE
"BIDMC_Slide3","H3K27ac",0.0956652688972957,FALSE
"BIDMC_Slide3","Granzyme B",0.0932954143330032,FALSE
"BIDMC_Slide3","CD31",0.068598515598054,FALSE
"BIDMC_Slide3","IDO1",0.131594832288151,FALSE
"BIDMC_Slide3","CD138",0.115903046076743,FALSE
"BIDMC_Slide3","Na/KATPase",0.0993279670592587,FALSE
"BIDMC_Slide3","CD45RA",0.155820026235483,FALSE
"BIDMC_Slide3","CK",0.182479046632441,FALSE
"BIDMC_Slide4","CD3",0.102351849531331,FALSE
"BIDMC_Slide4","CD45",0.211716893784701,FALSE
"BIDMC_Slide4","CD15",0.0912436788595482,FALSE
"BIDMC_Slide4","CD4",0.278980079813082,FALSE
"BIDMC_Slide4","CD8",0.105753397602272,FALSE
"BIDMC_Slide4","CD11b",0.049930501492996,FALSE
"BIDMC_Slide4","Tox/Tox2",0.120912565323074,FALSE
"BIDMC_Slide4","CD20",0.0932591119052974,FALSE
