"Staining_condition","CD20","CD3","CD4","CD45","CD68","CD8","FoxP3","MHC","CD206","CD86","Ki67","SMA","PDL1","Vimentin","CD27","CK","GZMB","PD1"
"UKentucky_SCC_1",-0.140930446228839,-0.799559488770761,-0.951629533080992,-0.26855626785948,-0.49313472753228,-0.25912999800641,-0.0738524583275079,-0.395349421882304,-0.584392307858717,-0.495565237403231,-0.385750118005159,-0.763621288453578,-0.826603278143096,-0.518741684992811,-1.36181185138347,-0.447437334781904,-0.587556862769602,-0.797836561517235
"UKentucky_SCC_2",-0.790159645506188,-0.581990799974674,-0.764899004629197,-0.616389423376209,-0.727027333088423,-0.511523570068675,-0.864968221500005,-0.741154316161284,-0.45758511782455,-0.455283188487478,-1.1509049965207,0.303511164617859,-0.724853853444823,-0.602119353022712,-0.109524137351465,-1.00840452556221,-0.470466106420739,-0.729553049698508
"UKentucky_SCC_24",1.44593322523212,1.42140868196019,0.72392210477662,1.48083144733621,1.47143219863687,1.47487756771033,1.41959023229156,1.47615294869934,1.49726813304988,1.49891723911816,1.18423624011498,1.28336243342552,1.31785599367959,1.49322058533987,0.575889790447748,1.32924546114672,1.49692994036882,1.34021438747698
"UKentucky_SCC_3",-0.514843133497095,-0.0398583932147607,0.99260643293357,-0.595885756100518,-0.251270138016168,-0.704223999635244,-0.480769552464053,-0.33964921065575,-0.455290707366611,-0.548068813227451,0.352418874410884,-0.8232523095898,0.233601137908334,-0.372359547324345,0.895446198287192,0.126596399197392,-0.438906971178475,0.187175223738759
