filename,sample_name
dataScaleSize_slideTris20min_1_FOV1.csv,ASTAR_COMET_CRC_1
dataScaleSize_slideTris20min_1_FOV2.csv,ASTAR_COMET_CRC_1
dataScaleSize_slideTris40min_2_FOV1.csv,ASTAR_COMET_CRC_2
dataScaleSize_slideTris40min_2_FOV2.csv,ASTAR_COMET_CRC_2
dataScaleSize_slideCA20min_24_FOV1.csv,ASTAR_COMET_CRC_24
dataScaleSize_slideCA20min_24_FOV2.csv,ASTAR_COMET_CRC_24
dataScaleSize_slideTris10min_3_FOV1.csv,ASTAR_COMET_CRC_3
dataScaleSize_slideTris10min_3_FOV2.csv,ASTAR_COMET_CRC_3
