"Staining_condition","Marker","CV","Is_Excluded","Rank","Score"
"BIDMC_LymphNode_4","CD45",0.285933448137965,FALSE,4,4
"BIDMC_LymphNode_4","CD15",0.231134201012199,FALSE,4,4
"BIDMC_LymphNode_4","CD8",0.375611602410579,FALSE,4,4
"BIDMC_LymphNode_4","CD11b",0.217577356185852,FALSE,4,4
"BIDMC_LymphNode_4","Tox/Tox2",0.230119360177558,FALSE,4,4
"BIDMC_LymphNode_4","CD20",0.134020098085805,FALSE,4,4
"BIDMC_LymphNode_4","CD11c",0.255289091124809,FALSE,4,4
"BIDMC_LymphNode_4","H3K27me3",0.285959135892476,FALSE,4,4
"BIDMC_LymphNode_4","Ki67",0.291397674956829,FALSE,4,4
"BIDMC_LymphNode_4","HLADRA",0.225547077074314,FALSE,4,4
"BIDMC_LymphNode_4","pS6",0.293164547390896,FALSE,4,4
"BIDMC_LymphNode_4","CD68",0.312512264450823,FALSE,4,4
"BIDMC_LymphNode_4","FoxP3",0.0938762169865706,FALSE,4,4
"BIDMC_LymphNode_4","PD1",0.3249507518778,FALSE,4,4
"BIDMC_LymphNode_4","Pax5",0.185675838141973,FALSE,4,4
"BIDMC_LymphNode_4","H3K27ac",0.242464312795,FALSE,4,4
"BIDMC_LymphNode_4","Granzyme B",0.285281755779437,FALSE,4,4
"BIDMC_LymphNode_4","CD31",0.36018218525236,FALSE,4,4
"BIDMC_LymphNode_4","IDO1",0.518805472918198,FALSE,4,4
"BIDMC_LymphNode_4","NaKATPase",0.226646784586696,FALSE,4,4
"BIDMC_LymphNode_4","CD45RA",0.472316582245078,FALSE,4,4
