filename,sample_name
250407-27_CCPA-250407-27_Slide10_Scan1,Roche_Slide10_Scan1
250407-28_CCPA-250407-28_Slide14_Scan1,Roche_Slide14_Scan1
250407-29_CCPA-250407-29_Slide18_Scan2,Roche_Slide18_Scan1
250407-30_CCPA-250407-30_Slide22_Scan2,Roche_Slide22_Scan1
250407-25_CCPA-250407-25_Slide2_Scan1,Roche_Slide2_Scan1
250407-26_CCPA-250407-26_Slide6_Scan1,Roche_Slide6_Scan1
