"Staining_condition","CD31","CD4","CD56","CD68","CD8","Vimentin","SMA","MastCellTryptase_MastCellChymase","IDO","CD163"
"Stanford_MIBI_Colon_1",1.44264754618533,-0.707106781186547,0.617934105806133,0.456918728441175,1.07493705241801,0.290553899488865,0.841379058559286,0.47795911301602,0.353406371505374,0.00796842128348588
"Stanford_MIBI_Colon_2",-0.23118632056115,0.707106781186547,0.579025810873803,1.18858121731185,-0.172252494244128,0.918527637995517,0.0983788276475622,NA,0.308764836126782,0.917044656483442
"Stanford_MIBI_Colon_24",-0.862149988128603,NA,-1.48350256543944,-0.933801604374181,NA,-1.42336502570683,-1.42926167271257,-1.14929066525804,-1.46257419378119,-1.39286695432941
"Stanford_MIBI_Colon_3",-0.349311237495579,NA,0.286542648759505,-0.711698341378841,-0.902684558173876,0.214283488222449,0.489503786505724,0.671331552242018,0.800402986149038,0.467853876562478
