"Staining_condition","CD11c","CD15","CD20","CD3","CD31","CD4","CD45RA","CD68","PanCK","aSMA","CD45RO","CD14","CD209","CD16","CD163","pS6","CD11b","PDL1","PD1","pSTAT3","pMK2","CD8a","GRZB","Ki67","Collagen1","CD44","CD66a","HLADR","SOX9","TenascinC","Podoplanin"
"Stanford_Tonsil_1",0.179745697585932,0.17197397064245,0.195645414372023,1.00457627670179,-0.157560266969378,1.12935650034256,-1.4110671066897,0.601254022291694,-0.171538751801933,-0.78051584042008,-0.168803888478397,0.121259141394859,-0.707106781186547,-0.707106781186547,-0.0965014941545751,-0.226147750273878,-0.109816175769965,-0.144882588913956,-0.707106781186546,-0.707106781186548,-0.707106781186548,0.232772202055946,0.143577812848451,0.376672801923575,0.501494434132302,0.578824962837606,-0.111281080950204,0.267685900534077,-0.890399575111032,-0.70710678118656,0.148292823782261
"Stanford_Tonsil_2",1.17617414378816,0.992830026169843,0.999014636718768,-0.279643309782373,1.15118573189205,-0.773041925869571,0.651512788517002,0.103799445280255,1.45193586714177,0.0971700770528961,0.200514090232095,1.00669355817185,0.707106781186547,0.707106781186548,0.96414984811871,1.209979337245,1.10185132533541,1.24880625996811,0.707106781186549,0.707106781186548,0.707106781186547,0.589328436158572,1.00070518449141,0.897403242893693,0.147883480626319,0.795471435072739,1.18459376713186,0.981803038831167,1.08190336653208,0.707106781186535,1.10186756810069
"Stanford_Tonsil_24",-1.25460823619987,-1.3905880280621,-1.3879267332987,-1.27072366628807,-1.25717461692468,NA,-0.00490408928025881,-1.44320750279448,-0.786397579301783,-0.694636020821575,-1.22639146513968,-1.38120509815604,NA,NA,-1.35161927909644,-1.19932122982499,-1.29657900134823,-1.18842402008214,NA,NA,NA,-1.47420232296385,-1.38555491028457,-1.42480389370109,-1.44624768758563,-1.42465805099943,-1.24671058986908,-1.39409346292272,NA,NA,-1.32595343628743
"Stanford_Tonsil_3",-0.101311605174223,0.225784031249806,0.193266682207914,0.545790699368659,0.263549152002003,-0.35631457447299,0.76445840745295,0.738154035222526,-0.493999536038054,1.37798178418876,1.19468126338598,0.253252398589335,NA,NA,0.483970925132306,0.215489642853872,0.304543851782779,0.0845003490279908,NA,NA,NA,0.652101684749332,0.241271912944704,0.150727848883818,0.796869772827013,0.0503616530890901,0.173397903687423,0.144604523557478,-0.191503791421051,NA,0.0757930444044782
